date,frequency,period_1,june,sdr,end_of_period,gbp,eur,sf,100_hkd,100_jpy,cny,sgd,100_idr,100_thb
2013-04-08,Daily,399.35797545,8,4.59034765,3.0575,4.68653615,3.97153985,327.145355,39.3804754,3.10295895,0.492724,2.4640368,0.0313397,10.43516195
2013-04-09,Daily,399.27326948999996,9,4.56089759,3.05325,4.6620077,3.98311735,327.093075,39.32700105,3.07399955,0.4922612,2.4623977,0.03136045,10.5339019
2013-04-10,Daily,397.41885606000005,10,4.57242801,3.0335,4.652024,3.9710034,325.60517500000003,39.07865395,3.0655354,0.4897719,2.45190815,0.03128935,10.4675669
2013-04-11,Daily,397.39701572999996,11,4.57686108,3.03725,4.65595245,3.9660412,325.53595,39.12721535,3.0496014,0.49005685,2.4534513,0.0313523,10.4732838
2013-04-12,Daily,398.47903625000004,12,4.5776173,3.036,4.6752886,3.9812587,326.60966,39.11640285,3.05263745,0.49042885,2.4539289,0.03126515,10.45454845
2013-04-15,Daily,399.19404434999996,15,4.5819488,3.041,4.6589643,3.97671585,327.18285,39.1777949,3.11322735,0.4914827,2.4579703,0.0312989,10.48079125
2013-04-16,Daily,398.82001433000005,16,4.57038428,3.04,4.6521121,3.9714562,326.84668,39.1631464,3.1201892,0.4915634,2.45587115,0.0312677,10.4773439
2013-04-17,Daily,400.13412324000006,17,4.57615609,3.031,4.6551616,3.99288795,328.29679,39.04820825,3.08781625,0.49098935,2.45773365,0.03121685,10.46616325
2013-04-18,Daily,397.58976695,18,4.5697739,3.0335,4.62775615,3.960386,325.710055,39.07664095,3.08690365,0.49082585,2.4550827,0.03120405,10.5476387
2013-04-19,Daily,398.02578539999996,19,4.5789626,3.037,4.64493975,3.9679926,326.033365,39.12021395,3.08559875,0.49145975,2.45861165,0.0312819,10.57635945
2013-04-22,Daily,398.20775612999995,22,4.59042638,3.0405,4.63220205,3.97560585,326.16396499999996,39.16302935,3.0461359,0.49192665,2.4563751,0.0313018,10.61628805
2013-04-23,Daily,398.8356653800001,23,4.58207723,3.05625,4.66261515,3.9835164,326.4876,39.3648813,3.0965047,0.49478705,2.46402275,0.0314235,10.6119873
2013-04-24,Daily,395.00073495000004,24,4.5654112,3.0525,4.65338385,3.9685554,322.810965,39.31227675,3.06999915,0.49411595,2.45971055,0.0313882,10.5824289
2013-04-25,Daily,393.3226917,25,4.5741836,3.04,4.65834415,3.9659842,321.37006,39.1558313,3.05850405,0.49272265,2.4530967,0.0312854,10.52267965
2013-04-26,Daily,393.67694588,26,4.55862963,3.0365,4.69275915,3.957926,321.901855,39.11226245,3.062995,0.4923711,2.45453165,0.0312349,10.375881
2013-04-29,Daily,393.56040081,29,4.57526106,3.0305,4.70379095,3.954348,321.811665,39.036989,3.10820535,0.4915653,2.4544425,0.03117315,10.3624605
2013-04-30,Daily,395.1769470400001,30,4.62384104,3.0315,4.6941264,3.97020405,323.377315,39.06093985,3.095105,0.4917275,2.45634655,0.03117865,10.344663
2013-05-02,Daily,401.16466919,2,4.60973834,3.052,4.7452497,4.01902625,328.87938,39.3352194,3.1360464,0.4959134,2.4744616,0.0313782,10.3862559
2013-05-03,Daily,397.6415817,3,4.48371445,3.0445,4.72704315,3.980075,325.78924,39.2340065,3.10742595,0.4944939,2.4660808,0.0312545,10.28374745
2013-05-06,Daily,387.4685407,6,4.4780505,2.9675,4.6241072,3.89454725,317.31183,38.2461553,2.9947525,0.4819561,2.41211145,0.03048595,10.02704445
2013-05-07,Daily,386.86474265000004,7,4.49545005,2.9715,4.61934555,3.8865735,316.656135,38.2898126,3.00015205,0.4825352,2.4141857,0.03050665,10.01854635
2013-05-08,Daily,387.18715285,8,4.4752092,2.9785,4.6105693,3.8990055,316.844885,38.37655085,3.0070673,0.4848648,2.41908685,0.03060205,10.060812
2013-05-09,Daily,387.54299684000006,9,4.51719864,2.9645,4.60698145,3.90261625,317.34733,38.2028133,3.00111375,0.4833214,2.4135968,0.03046765,10.0730576
2013-05-10,Daily,385.40899733,10,4.50560948,2.988,4.6151158,3.89680045,314.92416,38.5044105,2.95826995,0.4866053,2.4183563,0.030695,10.08097455
2013-05-13,Daily,383.77515509000006,13,4.48102134,3.004,4.60918765,3.8954371,313.11241,38.7066023,2.9491463,0.4886301,2.4207266,0.03083555,10.07715815
2013-05-14,Daily,383.8818497,14,4.48995155,2.9895,4.57797105,3.8884428,313.39771,38.51877635,2.94184235,0.4866515,2.4126391,0.03069145,10.14767355
2013-05-15,Daily,381.0979818999999,15,4.48446315,2.9995,4.5674889,3.8798535,310.555475,38.64563145,2.9363682,0.48802515,2.41447335,0.0307736,10.0959296
2013-05-16,Daily,382.26278954,16,4.50320304,3.009,4.5803001,3.8724328,311.52301,38.76653185,2.9439391,0.4893996,2.4127983,0.0308536,10.13132115
2013-05-17,Daily,383.38183484999996,17,4.5017909,3.0205,4.6039975,3.88375905,312.438725,38.90692365,2.95215785,0.49194615,2.40667735,0.0309398,10.1444176
2013-05-20,Daily,382.25741333,20,4.48939363,3.0185,4.58736575,3.8765087,311.426425,38.88341455,2.93928675,0.4916204,2.40680945,0.0309352,10.1071539
2013-05-21,Daily,381.9118667,21,4.4966785,3.0115,4.5928388,3.8810707,311.13753,38.79973985,2.9373324,0.4910642,2.4003673,0.030835,10.13290995
2013-05-22,Daily,382.19691671000004,22,4.52989416,3.0175,4.5716636,3.89876095,311.30717500000003,38.88005,2.94447715,0.4920185,2.39693445,0.0308996,10.1275433
2013-05-23,Daily,381.2405385800001,23,4.53410303,3.036,4.56326005,3.900653,310.11237500000004,39.1085923,2.95330755,0.49490185,2.3947003,0.0310668,10.1115787
2013-05-27,Daily,385.99142381000013,27,4.54232646,3.0325,4.58589835,3.9185968,314.786955,39.0622491,3.001881,0.4950132,2.39799205,0.0309518,10.13706005
2013-05-28,Daily,385.74611884999996,28,4.56564245,3.038,4.589051,3.92433675,314.4277,39.13133225,2.9854564,0.49619035,2.40367145,0.0309921,10.1537461
2013-05-29,Daily,385.15206505000003,29,4.58241555,3.0575,4.5955756,3.93072215,313.525505,39.38326425,2.99168335,0.49894745,2.4092826,0.0311545,10.1460146
2013-05-30,Daily,391.59329155,30,4.61753545,3.0675,4.6440417,3.97624695,319.61449000000005,39.5115643,3.03923555,0.50048135,2.4269164,0.03126115,10.1640187
2013-05-31,Daily,395.66989820000003,31,4.62895115,3.085,4.6972211,4.0212976,323.239765,39.7367211,3.0568769,0.5028033,2.44608315,0.0314796,10.2236993
2013-06-03,Daily,395.25627978000006,3,4.64283308,3.0885,4.70023395,4.01952855,322.82852,39.78359645,3.0691647,0.50366105,2.45089875,0.0314752,10.13786805
2013-06-04,Daily,398.68161238999994,4,4.64145594,3.0945,4.7387628,4.0406436,326.011465,39.864221,3.1036559,0.50498545,2.4710541,0.0315846,10.179284
2013-06-05,Daily,398.20599144999994,5,4.64755495,3.0855,4.7277576,4.0387653,325.74966,39.75826835,3.08519165,0.5035167,2.47186095,0.0314606,10.10645535
2013-06-06,Daily,400.48551168999995,6,4.65376709,3.089,4.75783235,4.0453546,327.919345,39.79977775,3.1150104,0.50374265,2.47041035,0.03154455,10.09972695
2013-06-07,Daily,405.59957685,7,4.7422128,3.0855,4.81168315,4.09029315,332.82995,39.75340235,3.20205515,0.5029094,2.48479975,0.0315249,10.0652462
2013-06-10,Daily,406.45801832999996,10,4.76603893,3.12,4.84395605,4.11886805,333.04871,40.19246015,3.179132,0.50868185,2.48714605,0.0318043,10.16122095
2013-06-11,Daily,411.65402319000003,11,4.77783439,3.1475,4.9052216,4.17736215,337.67841,40.54280515,3.20079385,0.5131654,2.49940505,0.0320275,10.1794981
2013-06-12,Daily,414.67684838,12,4.78817583,3.1465,4.9225423,4.18846355,340.677875,40.52600745,3.2662071,0.5130024,2.50527495,0.03193605,10.11086375
2013-06-13,Daily,417.1980433,13,4.7663673,3.1485,4.93700565,4.20529425,343.04865,40.5462837,3.32032755,0.5128017,2.50318105,0.0318352,10.1777969
2013-06-14,Daily,411.83485267000003,14,4.77677007,3.1235,4.9037392,4.1694042,338.077805,40.23236505,3.29083985,0.5091778,2.4954069,0.0316144,10.2242302
2013-06-17,Daily,413.07851644,17,4.81366634,3.1335,4.92006525,4.1742921,339.105035,40.37469195,3.30468305,0.51152505,2.49750945,0.0317076,10.21184065
2013-06-18,Daily,416.07943578000004,18,4.82682888,3.154,4.9535148,4.2118518,341.656295,40.649307,3.32472525,0.51458175,2.50128905,0.03179435,10.2552479
2013-06-19,Daily,418.51884527,19,4.88863122,3.1625,4.9450435,4.23474585,343.91823,40.7662115,3.31916475,0.5159054,2.51012,0.03192835,10.2263647
2013-06-20,Daily,419.52759921999996,20,4.85712892,3.201,4.9413838,4.2432457,344.323185,41.27047575,3.294566,0.52222005,2.51967955,0.0322357,10.32247875
2013-06-21,Daily,422.14382715,21,4.8718074,3.2095,4.97857655,4.24809435,346.80433,41.3757986,3.29856165,0.52336345,2.516269,0.032305,10.28522115
2013-06-24,Daily,418.70320157,24,4.84485232,3.2165,4.948103,4.2134544,343.33138499999995,41.4681789,3.2653171,0.52410755,2.5197815,0.0323999,10.3391219
2013-06-25,Daily,419.60357218,25,4.82358018,3.212,4.9575618,4.21205645,344.24743,41.4096293,3.3001135,0.5224803,2.516749,0.0323139,10.36965775
2013-06-26,Daily,415.10985775999995,26,4.79910701,3.1925,4.92299485,4.1717996,340.26113499999997,41.1574378,3.2629806,0.51921545,2.5087426,0.0321339,10.28181095
2013-06-27,Daily,413.42670885999996,27,4.77970116,3.1885,4.8913188,4.1542968,338.733715,41.1013651,3.2613927,0.51849745,2.5134012,0.0321017,10.25241895
2013-06-28,Daily,411.24214437000006,28,4.75928142,3.1785,4.8537285,4.15350495,336.84829,40.9732531,3.2159661,0.5172498,2.51304565,0.03201715,10.1973077
2013-07-01,Daily,409.045493,1,4.7604718,3.1645,4.814154,4.1212868,334.938665,40.8030385,3.1860056,0.5162064,2.497928,0.031844,10.2113929
2013-07-02,Daily,409.4844942600001,2,4.77643656,3.169,4.82115855,4.1391896,335.23754,40.86000775,3.18284595,0.5168646,2.5021722,0.03189575,10.2473833
2013-07-03,Daily,409.20522968999995,3,4.77468224,3.182,4.820571,4.1278496,334.82402,41.032916,3.1594105,0.51888755,2.4997057,0.03202015,10.23316695
2013-07-04,Daily,410.49191003000004,4,4.77543168,3.1855,4.8615509,4.13971675,335.95238,41.08387675,3.1912444,0.5199458,2.5058017,0.03203925,10.2444228
2013-07-05,Daily,407.37794482,5,4.81365312,3.186,4.7925406,4.109303,332.93278499999997,41.09138525,3.1772631,0.51980685,2.4968653,0.03204425,10.22629835
2013-07-08,Daily,407.04862621000007,8,4.74972926,3.2115,4.7766246,4.1174643,332.35025,41.4109257,3.1720088,0.52322455,2.4980555,0.0322602,10.2065833
2013-07-09,Daily,405.07656606,9,4.74323271,3.1905,4.76644755,4.1033022,330.758915,41.13324365,3.15703585,0.5203967,2.4976523,0.03204925,10.17379085
2013-07-10,Daily,401.51574912000007,10,4.69761132,3.1865,4.7381664,4.0718691,327.35776,41.07929085,3.15510725,0.5193631,2.49432545,0.0319769,10.18377875
2013-07-11,Daily,408.45208564999996,11,4.7533236,3.156,4.7811826,4.14414375,334.53471,40.68976675,3.1967593,0.51463515,2.500397,0.03161535,10.14955215
2013-07-12,Daily,408.27941675,12,4.7813857,3.165,4.80352085,4.14092785,334.16039,40.8026458,3.19583995,0.51545555,2.51060965,0.0316976,10.1719438
2013-07-15,Daily,411.0032480500001,15,4.7693407,3.185,4.81556085,4.1621582,336.520695,41.0530732,3.2090682,0.51901285,2.51938,0.0317865,10.21817255
2013-07-16,Daily,410.01151500000003,16,4.79883105,3.182,4.80688855,4.15871515,335.54787500000003,41.01678455,3.19029495,0.51851975,2.52179435,0.03170905,10.2381026
2013-07-17,Daily,413.4867810799999,17,4.81687388,3.1905,4.8233982,4.1921577,338.76624,41.12608585,3.21121295,0.5203373,2.5295331,0.03176205,10.27868005
2013-07-18,Daily,413.9858987,18,4.812512,3.1975,4.85348555,4.1874463,339.14947,41.2184423,3.19622195,0.5208164,2.5252731,0.0317922,10.2929389
2013-07-19,Daily,414.6049661,19,4.7843418,3.2,4.8745604,4.2035202,339.738885,41.2477461,3.19888075,0.5212321,2.52465585,0.0316676,10.2794763
2013-07-22,Daily,412.9935041999999,22,4.7832764,3.18,4.8612662,4.1836081,338.495935,40.99047525,3.1804775,0.5181516,2.5189117,0.03159465,10.2498078
2013-07-23,Daily,413.14944195,23,4.79630755,3.17,4.87260715,4.1842416,338.76572999999996,40.86104805,3.18416965,0.51637075,2.51238395,0.0309951,10.25558815
2013-07-24,Daily,414.35761087,24,4.83363717,3.1795,4.88418915,4.1996428,339.744685,40.98482175,3.18762905,0.5181039,2.5147312,0.03100445,10.2796664
2013-07-25,Daily,416.27495268,25,4.83827078,3.1985,4.9020214,4.2236194,341.31901500000004,41.2323962,3.1940288,0.52110655,2.52367135,0.03113655,10.29118665
2013-07-26,Daily,420.38908964,26,4.87863149,3.206,4.9356374,4.2580492,345.13944,41.3290801,3.2437909,0.5227373,2.5391045,0.0312476,10.30537115
2013-07-29,Daily,422.52944507,29,4.89640767,3.2199,4.95413835,4.2773153,346.95331999999996,41.510407,3.28997685,0.5251835,2.5429639,0.0313602,10.3284723
2013-07-30,Daily,422.11578686,30,4.92139026,3.2285,4.94767655,4.2788927,346.40563000000003,41.62288685,3.2838327,0.5262386,2.54473105,0.0314133,10.32459485
2013-07-31,Daily,425.5035996,31,4.89917925,3.249,4.94644055,4.30671225,349.43005,41.8923104,3.31209615,0.5299558,2.5508369,0.03162815,10.35539015
2013-08-01,Daily,424.79782062,1,4.91217852,3.2375,4.9086978,4.29794335,348.94379,41.74645305,3.2916482,0.528442,2.54630575,0.03148555,10.3533764
2013-08-02,Daily,423.30557361,2,4.89487791,3.252,4.9207641,4.2984938,347.268985,41.92612685,3.27410055,0.5304668,2.54978935,0.03162655,10.3583427
2013-08-05,Daily,425.17554075000004,5,4.89410675,3.2465,4.9572434,4.31005355,349.14234500000003,41.8565677,3.28643075,0.5298505,2.55529405,0.0315654,10.36558365
2013-08-06,Daily,424.29327278,6,4.93105568,3.2315,4.9609991,4.28593875,348.52248499999996,41.66210095,3.2929129,0.5277211,2.5508152,0.03141955,10.29632455
2013-08-07,Daily,427.8160668,7,4.93842525,3.2545,4.9881723,4.3275088,351.53386,41.95835895,3.34704645,0.53159865,2.5666406,0.0316432,10.3383126
2013-08-12,Daily,426.99163262,12,4.94795867,3.2415,5.02173195,4.3186506,350.79272000000003,41.7996481,3.357328,0.52969155,2.56976385,0.0315245,10.3811154
2013-08-13,Daily,428.1354460999999,13,4.9616364,3.2565,5.03552625,4.33440165,351.654885,41.9892858,3.3463496,0.5317603,2.57930385,0.03165495,10.4141423
2013-08-14,Daily,427.24191725,14,4.9667235,3.27,5.05051515,4.33700115,350.519935,42.1630836,3.33843845,0.53434865,2.57947525,0.0317707,10.4506258
2013-08-15,Daily,428.38154375,15,4.9764957,3.2775,5.08569705,4.35563385,351.436895,42.2622393,3.35208395,0.53589825,2.5818271,0.0317896,10.48548395
2013-08-16,Daily,430.5656607499999,16,4.999009,3.278,5.1244976,4.3748189,353.53754999999995,42.27223,3.35929505,0.5363834,2.57775335,0.0316028,10.47452065
2013-08-19,Daily,431.49826327,19,5.02200172,3.2845,5.1318674,4.3772533,354.334175,42.358784,3.3652666,0.53678395,2.57607855,0.0313332,10.48021955
2013-08-20,Daily,434.72532199000005,20,5.02124184,3.299,5.1622754,4.40433005,357.34407500000003,42.5411201,3.38254915,0.5388323,2.5803685,0.03143405,10.4200956
2013-08-21,Daily,436.63649857999997,21,5.05766058,3.294,5.1592276,4.421207,359.312825,42.47691895,3.38732075,0.53801555,2.57897835,0.0306277,10.3797171
2013-08-22,Daily,436.66036227999996,22,5.02059078,3.318,5.1772418,4.426544,359.07149,42.7822665,3.381402,0.5417895,2.58511955,0.0307224,10.32519575
2013-08-23,Daily,435.00365017,23,5.02270747,3.306,5.1520706,4.41301435,357.637435,42.62946295,3.34057555,0.5400373,2.58362075,0.0304982,10.348228
2013-08-26,Daily,435.66538877,26,5.06545737,3.3035,5.1433844,4.4210742,358.29732,42.59585265,3.3476897,0.53969945,2.58297855,0.03044715,10.3379853
2013-08-27,Daily,439.1179599,27,5.07056735,3.3305,5.1849227,4.4543773,361.22565,42.9401186,3.38534275,0.54396825,2.5974888,0.03059725,10.3544269
2013-08-28,Daily,441.33328765000005,28,5.0445905,3.335,5.17958865,4.46389765,363.36898,42.997583,3.4358423,0.54485455,2.6009989,0.03047065,10.33148145
2013-08-29,Daily,437.28310071000004,29,5.00266891,3.3175,5.1570539,4.42455005,359.718115,42.7794045,3.39994885,0.54202205,2.5991075,0.03032465,10.3124053
2013-08-30,Daily,431.53716043,30,4.97542188,3.2995,5.1190095,4.3688681,354.44196,42.54592175,3.3598092,0.5391032,2.58652455,0.03021525,10.270827
2013-09-02,Daily,428.90536492,2,4.94208572,3.2835,5.10846945,4.3366827,352.19352000000003,42.343429,3.3289401,0.5368442,2.5776194,0.0300756,10.22419875
2013-09-03,Daily,425.16783922999997,3,4.99262043,3.2615,5.07342685,4.3020817,348.89822499999997,42.05863595,3.27772545,0.53286825,2.5631656,0.02970405,10.17788595
2013-09-04,Daily,429.43618964999996,4,4.9610656,3.3025,5.1400113,4.3480718,352.398295,42.58103755,3.3147648,0.53964185,2.5839137,0.02973905,10.237149
2013-09-05,Daily,426.76089985000004,5,5.0260938,3.28,5.1222124,4.32664815,350.09074999999996,42.2917487,3.29069485,0.53599155,2.57143995,0.02948335,10.1958371
2013-09-06,Daily,429.51197513999995,6,5.00136544,3.3215,5.1853598,4.36229225,352.07768,42.82325475,3.3281565,0.54270215,2.59472005,0.0297228,10.2452214
2013-09-09,Daily,430.48390436,9,4.95259736,3.3155,5.18643695,4.3670109,353.144815,42.75030765,3.32664435,0.54203175,2.6010043,0.0296689,10.2678872
2013-09-10,Daily,427.36337389000005,10,4.97183054,3.272,5.13802175,4.33949025,350.82832,42.19621565,3.2859654,0.5346886,2.5791199,0.0293191,10.1884027
2013-09-11,Daily,427.01067015999996,11,4.95219606,3.281,5.1583886,4.34945795,350.347065,42.3084619,3.26272925,0.53613305,2.58295615,0.02858015,10.20370205
2013-09-12,Daily,427.87065656,12,5.00063866,3.2655,5.16749055,4.3498095,351.26129499999996,42.11239035,3.2781211,0.53371365,2.5769422,0.02836485,10.2963907
2013-09-13,Daily,430.02335159999996,13,4.9668382,3.2905,5.19652235,4.37110035,352.96327,42.43424725,3.3028864,0.53782155,2.5919662,0.0288389,10.3393604
2013-09-17,Daily,427.95396410999996,17,4.93072556,3.26,5.1824224,4.3468842,351.520445,42.0401076,3.2844694,0.53257535,2.57952285,0.0284592,10.24835255
2013-09-18,Daily,425.09898703000005,18,4.82063038,3.236,5.14540185,4.32054555,349.23380000000003,41.73060905,3.2599608,0.52861565,2.56774455,0.0280988,10.2275804
2013-09-19,Daily,421.43531005,19,4.846673,3.1625,5.100322,4.27917895,346.765415,40.7861906,3.2137596,0.5166471,2.5415907,0.02798925,10.19504385
2013-09-20,Daily,421.67403975,20,4.86109485,3.1595,5.06989175,4.27748915,347.08343,40.75065335,3.1835358,0.516157,2.5361215,0.02775145,10.2084149
2013-09-23,Daily,423.0658073299999,23,4.91200878,3.1725,5.08218645,4.2912822,348.205485,40.91515895,3.20066605,0.5184713,2.5394222,0.0276592,10.2009672
2013-09-24,Daily,427.63151741,24,4.95303081,3.206,5.1388978,4.3261766,352.056235,41.3496033,3.2457607,0.5238905,2.5581489,0.0276857,10.2460881
2013-09-25,Daily,430.4200512,25,4.9302396,3.237,5.17353555,4.3592681,354.27386,41.74861855,3.2788055,0.5287747,2.57436085,0.02794735,10.287641
2013-09-26,Daily,429.47919157000007,26,4.93878882,3.2175,5.17341855,4.3510254,353.649175,41.49498015,3.25345075,0.5258384,2.5643589,0.02781505,10.28284055
2013-09-27,Daily,430.12348278,27,4.99254223,3.2235,5.1713001,4.3449558,354.133515,41.56753555,3.26298225,0.52663395,2.5672994,0.0278886,10.3053299
2013-09-30,Daily,436.7642766700001,30,4.97272032,3.2575,5.2665632,4.3987652,360.004435,42.0097632,3.3255067,0.53240175,2.5911785,0.02793145,10.37751135
2013-10-01,Daily,434.99584295,1,4.9679646,3.2415,5.26533075,4.38688425,358.533405,41.79803135,3.2990691,0.5295272,2.58657925,0.02800435,10.3595471
2013-10-02,Daily,432.77826224,2,4.90969614,3.2325,5.22792255,4.3700169,356.57163,41.68735465,3.30707515,0.52805695,2.58032335,0.0279447,10.33574185
2013-10-03,Daily,430.28160389,3,4.92739664,3.1965,5.190477,4.3489983,354.77253,41.22042945,3.2730905,0.522176,2.5603752,0.02771855,10.24191225
2013-10-04,Daily,431.89387239999996,4,4.905263,3.2015,5.17650565,4.36108345,356.335925,41.2873038,3.29101585,0.5229928,2.5659214,0.0277186,10.21864285
2013-10-07,Daily,427.8032053,7,4.9175978,3.19,5.11388915,4.3270756,352.564155,41.1374055,3.2830758,0.5211142,2.55547635,0.0276718,10.1657441
2013-10-08,Daily,429.12159957,8,4.93601342,3.1985,5.14286845,4.33780585,353.659935,41.2502101,3.2996344,0.52276745,2.55982455,0.02772745,10.1863129
2013-10-09,Daily,430.05587622,9,4.91343012,3.211,5.15927435,4.35620325,354.35638,41.409818,3.29840805,0.5247504,2.56613215,0.02782495,10.23265495
2013-10-10,Daily,426.65899503,10,4.87494318,3.204,5.1033315,4.32507975,351.277325,41.3182115,3.27909135,0.52356795,2.55747215,0.0277583,10.16821435
2013-10-11,Daily,424.1687560499999,11,4.8786248,3.1805,5.08275735,4.3060791,349.21769,41.014896,3.23008185,0.51985095,2.547559,0.027747,10.16297
2013-10-14,Daily,424.35987400000005,14,4.8501634,3.1795,5.08147705,4.3125149,349.453215,41.00173515,3.23432185,0.5198872,2.5522778,0.0279763,10.14680535
2013-10-16,Daily,421.24606549999993,16,4.8549834,3.17,5.0621734,4.2836212,346.542815,40.8792259,3.2177848,0.5197957,2.5518214,0.027948,10.1358967
2013-10-17,Daily,421.5056557,17,4.84848195,3.165,5.056879,4.2879422,346.868355,40.81553725,3.2091261,0.51908225,2.5435997,0.0278732,10.16377905
2013-10-18,Daily,423.59736812,18,4.89139427,3.1525,5.0906573,4.3077337,349.036815,40.6559125,3.21552445,0.5174055,2.54367315,0.02786125,10.157891
2013-10-21,Daily,425.90171894,21,4.90685589,3.1695,5.1215952,4.33413285,350.95786499999997,40.8801588,3.23583485,0.5200079,2.55326895,0.02790055,10.19459895
2013-10-22,Daily,427.56491909,22,4.85925489,3.1835,5.13227975,4.350412,352.41051,41.0636434,3.2369092,0.5223691,2.5621739,0.0280608,10.21580605
2013-10-23,Daily,427.31406365000004,23,4.875231,3.1545,5.12495865,4.34879385,352.61575,40.68878855,3.2327326,0.5183122,2.5511534,0.02800265,10.17584075
2013-10-24,Daily,428.5426538499999,24,4.8748276,3.156,5.11161565,4.35165085,353.871205,40.7070864,3.24307695,0.5189339,2.5500979,0.02815975,10.12999985
2013-10-25,Daily,427.83165629,25,4.85842939,3.1495,5.10722935,4.3485148,353.30081,40.62141455,3.2383945,0.51785655,2.54525685,0.02862015,10.11563015
2013-10-28,Daily,425.67597469,28,4.86374894,3.1385,5.07856385,4.3337978,351.396755,40.478495,3.21518215,0.51587825,2.5382128,0.028422,10.0884189
2013-10-29,Daily,425.1508733499999,29,4.873636,3.1435,5.05899195,4.33111445,350.778365,40.5427198,3.22410275,0.51630125,2.53794695,0.0283454,10.1158498
2013-10-30,Daily,425.07590302,30,4.87465367,3.1565,5.06034335,4.33576855,350.469225,40.7132737,3.2151773,0.51811305,2.54536015,0.02816795,10.1593203
2013-10-31,Daily,425.06272895000006,31,4.8717417,3.1581,5.0581711,4.32959725,350.45224,40.73312175,3.20668155,0.51824805,2.54891135,0.027985,10.1579312
2013-11-01,Daily,423.58800962999993,1,4.86866738,3.1675,5.0787698,4.2941799,348.843665,40.8554167,3.23428865,0.519748,2.5505281,0.0278707,10.1473754
2013-11-04,Daily,422.9584058,4,4.873292,3.1785,5.06064885,4.28414145,348.08083,41.0010001,3.2185715,0.5211425,2.55732625,0.0279675,10.15498565
2013-11-06,Daily,423.9426476599999,6,4.87315606,3.181,5.117593,4.29800825,348.927805,41.03483705,3.2227345,0.5218518,2.5585145,0.02794025,10.17920725
2013-11-07,Daily,423.83629814,7,4.88608929,3.1795,5.11295425,4.2983662,348.839835,41.01760365,3.22480865,0.52174695,2.55957185,0.02792715,10.16789515
2013-11-08,Daily,422.85595264,8,4.88777064,3.1885,5.1322099,4.2756193,347.709975,41.1331785,3.24859925,0.5234515,2.562897,0.02795705,10.1657945
2013-11-11,Daily,421.64549329,11,4.88972344,3.196,5.11823425,4.2704954,346.506215,41.2270067,3.2290983,0.5247215,2.5630539,0.0277732,10.0931716
2013-11-12,Daily,423.36565340000004,12,4.88901605,3.20375,5.11991305,4.2925445,348.06353,41.3227146,3.21774725,0.5259335,2.5677251,0.02753555,10.1352438
2013-11-13,Daily,425.21923023999994,13,4.87751534,3.2085,5.0979858,4.3131867,349.83376499999997,41.3823805,3.2244612,0.5267349,2.568856,0.0275408,10.158304
2013-11-14,Daily,424.40706398,14,4.88509693,3.1955,5.1239844,4.30353985,349.215965,41.2144432,3.20591955,0.52451455,2.56440185,0.02764275,10.1460559
2013-11-15,Daily,423.81306328,15,4.88310448,3.199,5.1393537,4.3039348,348.607895,41.25479615,3.19102285,0.52519685,2.564124,0.0276073,10.11702815
2013-11-18,Daily,424.65660032999995,18,4.87996688,3.196,5.1538699,4.31252285,349.461555,41.22301845,3.19089475,0.52467415,2.5646993,0.02745705,10.121942
2013-11-19,Daily,424.30790412,19,4.86581142,3.1875,5.1323535,4.30583445,349.315095,41.11550405,3.193248,0.52329165,2.5579818,0.02744295,10.0838413
2013-11-20,Daily,424.37703223000005,20,4.91003388,3.1795,5.1216978,4.3099713,349.51085,41.0173398,3.1788644,0.52187545,2.55689675,0.02735525,10.0426476
2013-11-21,Daily,424.54635970000004,21,4.91553485,3.204,5.15491595,4.30072935,349.247895,41.3320698,3.1915531,0.52589255,2.56617685,0.02736125,10.080231
2013-11-22,Daily,427.13743083,22,4.93811148,3.2155,5.20476915,4.33047485,351.574485,41.4766761,3.17533215,0.5278017,2.569523,0.02740095,10.09735645
2013-11-25,Daily,430.75573583000005,25,4.93045668,3.2255,5.23321285,4.36926245,354.99672000000004,41.6037884,3.172363,0.5294649,2.57514675,0.02751545,10.09230535
2013-11-26,Daily,429.02661959,26,4.93920024,3.2205,5.2019127,4.35685365,353.41564999999997,41.54170685,3.1727507,0.5286181,2.5737242,0.02733875,10.0483644
2013-11-27,Daily,431.6491013500001,27,4.96563675,3.224,5.22981185,4.38238335,355.88919500000003,41.58846325,3.17792035,0.52917525,2.5744639,0.02719535,10.0608563
2013-11-28,Daily,432.20063022000005,28,4.95335507,3.2345,5.2733673,4.39180425,356.28136,41.7222949,3.16874875,0.53088995,2.5785245,0.0269767,10.0388088
2013-11-29,Daily,432.28338288000003,29,4.94798183,3.2265,5.2811355,4.39384785,356.48,41.6174907,3.1485734,0.5295856,2.57050735,0.0269493,10.06081135
2013-12-02,Daily,431.77560317999996,2,4.92857268,3.223,5.29248845,4.38376355,356.093305,41.5728822,3.14869105,0.5289807,2.5691512,0.0270046,10.00776375
2013-12-03,Daily,429.23996841999997,3,4.93766702,3.217,5.2638165,4.3540489,353.74978,41.49762985,3.11679515,0.52800895,2.5604904,0.02714775,9.9875839
2013-12-04,Daily,431.18037089999996,4,4.95106425,3.218,5.2736586,4.37213595,355.59979500000003,41.50785275,3.13660565,0.5282728,2.5661891,0.0267944,10.0000024
