date,frequency,purpose,purchase_of_securities,fixed_assets_non_property_total,transport_vehicles_total,purchase_of_passenger_cars,transport_vehicles_others,fixed_assets_non_property_others,purchase_of_residential_property,purchase_of_non_residential_property,construction,working_capital,other_purposes,financing,memo_item_credit_card
2023-12-01,Monthly,Bank-bank Islam / Islamic banks,1010.9074736300001,8427.173215170002,6218.161114130002,4236.012188910002,1982.1489252200004,2209.01210104,1979.78763313,43907.54773628,6743.539185029999,65285.815481399964,5648.43392042,133003.20464506015,70.89025932000001
2023-12-01,Monthly,Bank-bank pelaburan / Investment banks,979.4292436300001,0.3551160400000001,0.3551160400000001,0.0,0.3551160400000001,0.0,40.22381042999999,122.85018229,113.80703233,82.06289871,93.55083974000001,1432.27912317,0.0
2023-12-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,38.67679828000001,1420.14377158,405.24107204999996,2.63693668,402.60413536999994,1014.9026995300001,43.36740287000001,1937.4664951999991,4095.3969823499997,11598.549952069987,3920.181562029999,23053.888160399994,0.0
2023-12-01,Monthly,Jumlah / Total,5126.221267100001,31142.09747933999,25155.06519972999,16697.42057142999,8457.644628300002,5987.032279610001,7133.41309284,129522.20620408,23523.86367247,171065.9096238899,18594.363152239996,386108.17968798,489.95807800000006
2024-01-01,Monthly,Bank-bank perdagangan / Commercial banks,2494.71621272,21632.684809690014,18851.277795100013,12711.520596140013,6139.757198959999,2781.4070145900005,5075.298335389999,84562.47684270001,12784.521845089996,93992.39177163999,9129.893951370006,229671.98376859995,431.06323281000016
2024-01-01,Monthly,Bank-bank Islam / Islamic banks,1661.59586461,8500.079545960001,6311.85189425,4272.92959085,2038.9223034000013,2188.2276517100017,2014.3154706800003,44328.91948912,6859.754522050001,64203.20808166996,5582.9166024,133150.78957648997,80.48681742000004
2024-01-01,Monthly,Bank-bank pelaburan / Investment banks,982.3518357199997,0.35558221999999995,0.35558221999999995,0.0,0.35558221999999995,0.0,40.12149144000001,125.76801881,115.71748381,73.01395039999998,100.43803641,1437.76639881,0.0
2024-01-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,38.52126689,1492.46882625,423.15492676,2.47601631,420.67891045000005,1069.31389949,43.113509349999994,1933.2243658800003,4629.313420589997,11997.741555690005,2835.47183772,22969.95732386999,0.0
2024-01-01,Monthly,Jumlah / Total,5177.18517994,31625.588764120013,25586.64019833001,16986.926203300012,8599.713995030002,6038.948565790001,7172.848806859999,130950.38871651003,24389.307271539994,170266.3553593999,17648.720427900003,387230.4970677699,511.5500502300002
2024-02-01,Monthly,Bank-bank perdagangan / Commercial banks,2480.4978894600004,21734.104690919998,18955.471873259998,12821.32751785,6134.144355409998,2778.6328176599995,5089.152822379999,84446.49185451002,12860.884544769997,93877.27309828991,9146.351391350003,229634.75629168007,425.3466398399999
2024-02-01,Monthly,Bank-bank Islam / Islamic banks,1660.28919573,8597.52841735,6394.18579381,4287.948898780001,2106.2368950299997,2203.34262354,2018.78762967,44708.71036237999,6959.1395636499965,64910.71845582002,5560.7862163300015,134415.95984093004,67.65823362000002
2024-02-01,Monthly,Bank-bank pelaburan / Investment banks,958.8507387400001,0.35529003000000003,0.35529003000000003,0.0,0.35529003000000003,0.0,40.00710065,128.17341648000001,111.40475845,73.10189775000002,100.31600499000001,1412.2092070900003,0.0
2024-02-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,38.51339483,1522.0842119799995,441.66162788999986,2.39732936,439.26429852999985,1080.4225840899999,42.9557641,1951.22273099,4637.24060628,11976.052990999993,2974.470875340001,23142.640430710006,0.0
2024-02-01,Monthly,Jumlah / Total,5138.15121876,31854.07261028,25791.674584990003,17111.673745990003,8680.000838999998,6062.398025289999,7190.9033168,131234.59836436,24568.669473149996,170837.14644285993,17781.924488010005,388605.56577041006,493.00487346000006
2024-03-01,Monthly,Bank-bank perdagangan / Commercial banks,2787.614936219999,21926.358485720004,19080.579912150006,12941.214431460005,6139.36548069,2845.778573569999,5082.5193336699995,85809.56250572999,12951.615478890004,95546.12052402995,9412.232136380002,233516.02340063988,442.34885401999986
2024-03-01,Monthly,Bank-bank Islam / Islamic banks,1565.5796906,8589.323873169998,6378.047771029998,4319.09659284,2058.9511781899987,2211.2761021399992,2031.22272115,45302.79914665002,7078.319727209998,65851.76623120999,5525.299277549999,135944.31066753998,84.16916361999998
2024-03-01,Monthly,Bank-bank pelaburan / Investment banks,979.2926719500001,0.34571145999999997,0.34571145999999997,0.0,0.34571145999999997,0.0,40.18697986,137.17573263,112.16719812999999,73.39281837,100.29171501000002,1442.8528274100004,0.0
2024-03-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,38.23310686,1540.5625521399993,449.0518767900001,2.31654307,446.7353337200001,1091.5106753499995,42.817462909999996,1963.7702699499991,4640.32802953,12035.334296459996,3026.7607419300016,23287.90364455001,0.0
2024-03-01,Monthly,Jumlah / Total,5370.72040563,32056.59062249,25908.02527143,17262.627567370004,8645.397704059998,6148.565351059998,7196.746497589998,133213.30765496,24782.430433759997,173506.61387006994,18064.583870870003,394191.0905401399,526.5180176399998
2024-04-01,Monthly,Bank-bank perdagangan / Commercial banks,2765.36449837,22074.924591690004,19216.423572410004,13067.386015730002,6149.037556680001,2858.50101928,5051.478583750001,85506.04407733,13059.176226460006,95138.88475971993,9377.310988990002,232973.18372630997,418.8118587600001
2024-04-01,Monthly,Bank-bank Islam / Islamic banks,1534.0451937599998,8609.701081990004,6426.694264830002,4345.4091296800025,2081.2851351500003,2183.0068171600014,2044.80125506,45780.48927367,7320.840630040003,65824.55525521004,5655.772223440002,136770.20491317008,86.43843777999997
2024-04-01,Monthly,Bank-bank pelaburan / Investment banks,977.61794583,0.3722352800000001,0.3722352800000001,0.0,0.3722352800000001,0.0,39.80209951,136.24968327,116.8391006,71.52734994999999,125.14589802,1467.5543124599988,0.0
2024-04-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,38.1686329,1514.2645513200002,442.22691471,2.1218673099999994,440.1050474,1072.0376366100004,42.58909682,1945.3076975300003,4655.904799830002,12038.960701780004,3147.6559486299993,23382.94592305,0.0
2024-04-01,Monthly,Jumlah / Total,5315.1962708599995,32199.262460280006,26085.716987230004,17414.917012720005,8670.799974509999,6113.545473050002,7178.671035140002,133368.0907318,25152.76075693001,173073.92806665998,18305.885059080003,394593.88887499,505.2502965400001
2024-05-01,Monthly,Bank-bank perdagangan / Commercial banks,3127.9804425400002,22373.81367207,19372.048978690003,13210.395999080001,6161.652979610002,3001.764693379999,4996.988192679999,85949.73276679998,13067.942557420001,94899.90054958001,9325.972903370006,233742.33108445987,432.12821179999986
2024-05-01,Monthly,Bank-bank Islam / Islamic banks,1504.1593875800002,8624.94500883,6455.133331309999,4366.30788427,2088.8254470399997,2169.81167752,2059.4816283100013,46647.81403934001,7510.396275300003,65799.80854841995,5686.50151233,137833.10640010994,84.44667134
2024-05-01,Monthly,Bank-bank pelaburan / Investment banks,974.2215105500001,1.0793009199999999,0.3890751999999999,0.0,0.3890751999999999,0.6902257199999999,39.69830653,135.37334479,117.04359538,71.70629791000002,126.47561339,1465.5979694699997,0.0
2024-05-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,37.842253369999995,1527.01667425,459.54351647000004,2.0998645099999997,457.44365196,1067.47315778,42.43933995999999,1929.27987732,4658.909170709999,12064.536974999986,3168.5780171300003,23428.694113569985,0.0
2024-05-01,Monthly,Jumlah / Total,5644.203594040001,32526.854656069994,26287.114901670004,17578.80374786,8708.311153810002,6239.739754399998,7138.60746748,134662.20002824996,25354.291598810007,172835.95237090994,18307.528046220006,396469.72956760984,516.5748831399999
2024-06-01,Monthly,Bank-bank perdagangan / Commercial banks,3091.5836311699986,22451.78457449,19419.638048120003,13272.863478260006,6146.774569859996,3032.146526370002,4960.73557167,87052.52012275004,12924.542772830002,96415.72574277004,11295.893582660003,238192.78599833988,435.00018045999985
2024-06-01,Monthly,Bank-bank Islam / Islamic banks,1594.2483370799998,8641.051412910001,6485.453643280001,4386.435695010001,2099.0179482700005,2155.5977696299997,2069.72463151,46965.209539680014,7565.8139507999995,66828.46725574,5727.322662320001,139391.83779004,79.05505691999997
2024-06-01,Monthly,Bank-bank pelaburan / Investment banks,1008.0519078499999,1.10468651,0.41107507,0.0,0.41107507,0.69361144,39.59174409999999,139.21786204999998,117.99142183000001,72.65754623000001,134.42712691999998,1513.0422954899998,0.0
2024-06-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,37.729085420000004,1540.84172243,457.93966253999974,2.0306876999999997,455.9089748399997,1082.9020598900001,41.28055875,1927.418880920001,4601.08357699,12150.529148400008,3142.197941059999,23441.170012790015,0.0
2024-06-01,Monthly,Jumlah / Total,5731.612961519999,32634.78239634,26363.442429010003,17661.329860970007,8702.112568039996,6271.339967330001,7111.33250603,136084.36640540004,25209.431722450005,175467.37969314007,20299.84131296,402538.8360966598,514.0552373799999
2024-07-01,Monthly,Bank-bank perdagangan / Commercial banks,2689.10495345,22601.092965030006,19546.590384710005,13390.624483920008,6155.96590079,3054.502580319999,4941.5757199399995,87384.23092605997,12765.065890220005,95265.85949757994,10455.91414067,236102.84409294982,425.6249602500002
2024-07-01,Monthly,Bank-bank Islam / Islamic banks,1584.9141493900001,8666.713909810001,6539.734740870001,4411.93257086,2127.8021700100007,2126.979168940001,2056.2718314400004,46748.06469689002,7208.514452309995,66187.58992227996,5539.431388469999,137991.50035059007,85.51210897999998
2024-07-01,Monthly,Bank-bank pelaburan / Investment banks,1018.9733472800001,1.40295023,0.40171043,0.0,0.40171043,1.0012398,39.49066352,153.18778997,121.26948422000001,72.81680718999998,127.1193401,1534.26038251,0.0
2024-07-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,42.48446177,1569.47390868,469.98931087,1.9888101900000001,468.00050067999996,1099.48459781,41.169831069999994,1922.12508564,4607.710736970001,12168.049443049995,3060.8625440399974,23411.962404549995,0.0
2024-07-01,Monthly,Jumlah / Total,5335.47691189,32838.68373375002,26556.71614688001,17804.54586497001,8752.17028191,6281.9675868700015,7078.50804597,136207.60849855997,24702.560563720002,173694.31567009998,19183.327413279996,399040.5672306,511.1370692300002
2024-08-01,Monthly,Bank-bank perdagangan / Commercial banks,2704.19120198,22711.927506219996,19635.226971739998,13476.913840879999,6158.313130859999,3076.7005344800027,4918.52207858,88384.22698307002,12908.360461770006,95671.65296838002,10774.103585799998,238072.9847857998,439.1264512200001
2024-08-01,Monthly,Bank-bank Islam / Islamic banks,1582.4119445199997,8661.995789129996,6531.270499589998,4427.590789779999,2103.6797098099987,2130.7252895399993,2056.6035811,47900.679096960004,7215.627247409997,66015.10795542001,5405.727659950001,138838.15327448986,82.90946376000002
2024-08-01,Monthly,Bank-bank pelaburan / Investment banks,1046.20911565,1.3834836300000002,0.3882867500000001,0.0,0.3882867500000001,0.99519688,39.385531439999994,144.5549007,125.15615835999998,73.55887717000002,126.98535266999998,1557.2334196199997,0.0
2024-08-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,42.16259930000001,1736.5002198299999,492.7201447699999,1.9534413800000001,490.76670338999986,1243.78007506,40.96103011,1900.7741547099997,4603.6327495099995,12252.44915024002,3091.476540729998,23668.0401237,0.0
2024-08-01,Monthly,Jumlah / Total,5374.97486145,33111.806998809996,26659.60590284999,17906.458072039997,8753.147830809996,6452.201095960002,7055.472221229999,138330.23513544002,24852.776617050004,174012.76895121005,19398.293139149995,402136.41160360974,522.0359149800001
2024-09-01,Monthly,Bank-bank perdagangan / Commercial banks,2993.1240589000004,22729.528622320016,19672.767677770014,13538.471073600012,6134.296604170005,3056.7609445499993,4910.969711299999,88139.38609724998,13067.578972549996,96324.75213895005,10747.02183687,238912.36143814004,446.3264311500001
2024-09-01,Monthly,Bank-bank Islam / Islamic banks,1499.08292753,8651.218030499998,6574.574149789998,4448.6412087499975,2125.9329410400005,2076.6438807099994,2053.2260547599994,48409.31384494999,7346.714913790003,66680.88070646006,4727.533704680001,139367.9701826699,90.56840616999999
2024-09-01,Monthly,Bank-bank pelaburan / Investment banks,1050.8355250700004,1.3680440600000001,0.3790856399999999,0.0,0.3790856399999999,0.98895842,39.27412216,144.42259962,127.22750573,73.42901373000001,126.81597397000002,1563.3727843400002,0.0
2024-09-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,42.129854,1870.2714415999997,502.09439911000015,1.8376654999999995,500.25673361000014,1368.1770424899996,40.895090780000004,1910.4682371899999,4605.64926584,12400.115847529993,3326.701334809998,24196.31201909999,0.0
2024-09-01,Monthly,Jumlah / Total,5585.1723655000005,33252.38613848001,26749.815312310013,17988.949947850007,8760.865364460005,6502.570826169997,7044.364978999999,138603.59077900997,25147.170657909995,175479.1777066701,18928.07285033,404040.01642424986,536.8948373200001
2024-10-01,Monthly,Bank-bank perdagangan / Commercial banks,2984.4404733799997,22895.405489579996,19766.710346579996,13605.113044429998,6161.597302149998,3128.6951430000017,4884.358220999999,88755.16122230001,13453.806893400002,96415.67716015998,10612.387596590002,240001.2370564097,432.74448278000017
2024-10-01,Monthly,Bank-bank Islam / Islamic banks,1483.09726105,8688.997339880005,6622.575566780003,4477.656418410002,2144.919148370001,2066.4217731,2053.3409541900005,49008.12907973999,7468.63065785,66726.58885651996,4783.391017330002,140212.17516655993,90.31378946000001
2024-10-01,Monthly,Bank-bank pelaburan / Investment banks,1037.5151227099998,1.35306044,0.37020751,0.0,0.37020751,0.9828529300000001,38.87569826,146.43744376,129.14772077,71.64828102,126.68662701999999,1551.66395398,0.0
2024-10-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,41.74386734000001,1935.4691514099998,522.5071466799999,1.7662229999999999,520.7409236799999,1412.9620047300002,40.6343577,1960.1148504500006,4656.307274120001,12525.176105930006,3195.3734885100025,24354.897311500015,0.0
2024-10-01,Monthly,Jumlah / Total,5546.79672448,33521.225041310005,26912.163267550004,18084.535685840005,8827.62758171,6609.061773760003,7017.209231150001,139869.84259625003,25707.89254614,175739.09040362993,18717.838729450006,406119.97348844964,523.0582722400002
2024-11-01,Monthly,Bank-bank perdagangan / Commercial banks,3068.2345645599994,22894.65842136,19760.38618683,13619.284576850003,6141.101609979998,3134.27223453,4950.765644120001,89760.0193697,13400.497408500003,96675.74074565007,10724.576552010003,241474.49270590008,441.50892371000003
2024-11-01,Monthly,Bank-bank Islam / Islamic banks,1359.72334836,8701.125021440002,6659.536133870002,4502.154263100002,2157.3818707699993,2041.58888757,2055.5189407899998,49672.762214399976,7647.913629719999,67132.56269895,4806.530977290003,141376.13683094992,109.31338310000001
2024-11-01,Monthly,Bank-bank pelaburan / Investment banks,1039.28769426,1.33782523,0.36127034,0.0,0.36127034,0.9765548900000001,38.7599789,148.84253822,131.90595256999998,82.1635738,135.8454411,1578.1430040799999,0.0
2024-11-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,41.45383344,1977.1930515800004,551.7973884399998,1.74920602,550.0481824199998,1425.3956631400006,40.47924112,1943.8566374099992,4652.83918502,12680.711169250006,3139.097629440002,24475.706214639973,0.0
2024-11-01,Monthly,Jumlah / Total,5508.69944062,33574.31431960999,26972.080979479997,18123.18804597,8848.892933509997,6602.23334013,7085.523804930002,141525.48075972998,25833.156175810007,176571.17818765008,18806.050599839997,408904.47875556996,550.82230681
2024-12-01,Monthly,Bank-bank perdagangan / Commercial banks,3093.4880556199996,22795.433168320003,19679.812337730007,13572.918503510007,6106.893834220001,3115.6208305899986,5020.252670709998,91551.84497295998,13436.044394789998,97171.31395409997,11412.407375139996,244480.78459164,443.8564670199996
2024-12-01,Monthly,Bank-bank Islam / Islamic banks,1409.30583396,8716.27893514,6679.460652810001,4512.589867100001,2166.87078571,2036.8182823300012,2045.4001390000003,50440.37305387001,7587.809739480005,68354.03232001993,4848.856981340002,143402.0570028101,122.61284165999999
2024-12-01,Monthly,Bank-bank pelaburan / Investment banks,1026.2745387699997,1.29014477,0.31976133000000007,0.0,0.31976133000000007,0.97038344,38.656693819999994,149.85141299,140.85436569,82.48523195999998,161.92144566000002,1601.3338336599998,0.0
2024-12-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,41.28397708,2107.8353094800004,620.62063246,1.7035697500000002,618.9170627100001,1487.2146770200004,44.32740681,2008.8332740800001,3976.95757378,13069.802913739994,2858.1157572899997,24107.22893097998,0.0
2024-12-01,Monthly,Jumlah / Total,5570.3524054300005,33620.83755771001,26980.213384330003,18087.21194036,8893.001443969999,6640.624173380001,7148.636910339998,144150.90271389997,25141.666073740005,178677.63441981995,19281.30155943,413591.4043590901,566.4693086799997
2025-01-01,Monthly,Bank-bank perdagangan / Commercial banks,3267.1718246100004,22998.099146760003,19850.01980967,13735.557893559999,6114.461916110002,3148.0793370899987,4979.8711283,91864.98417702994,13563.0707236,98401.2681105499,10769.042439159995,245843.50755001022,473.94663141000024
2025-01-01,Monthly,Bank-bank Islam / Islamic banks,1416.1861061299999,8743.021812189998,6706.104131649999,4518.100931239999,2188.0032004100003,2036.9176805400004,2040.3661086200002,50836.68571322001,7709.139236829997,68021.14341422002,4819.969204029997,143586.51159523998,112.72391202999984
2025-01-01,Monthly,Bank-bank pelaburan / Investment banks,1020.7498711699999,1.3089443600000001,0.34476394,0.0,0.34476394,0.96418042,38.54581176,164.98252026999998,128.8715451,93.10569483999998,114.69078810999999,1562.2551756100002,0.0
2025-01-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,41.03070500999999,2124.9605078100008,635.93074938,1.69197908,634.2387702999999,1489.029758430001,46.935732890000004,1988.134124920001,3987.8641416699993,12838.780741670009,2907.82783115,23935.53378512,0.0
2025-01-01,Monthly,Jumlah / Total,5745.138506920001,33867.39041112,27192.399454640003,18255.350803879996,8937.04865076,6674.990956479998,7105.71878157,144854.78653543995,25388.945647199995,179354.29796127998,18611.530262449996,414927.8081059802,586.67054344
2025-02-01,Monthly,Bank-bank perdagangan / Commercial banks,3199.7973731799993,22904.653665220005,19745.478077590004,13716.127354119999,6029.350723470004,3159.1755876300012,4947.592664680002,92499.90668059,13514.6443818,97145.55000417,9910.28020562,244122.42497526,455.78367715
2025-02-01,Monthly,Bank-bank Islam / Islamic banks,1420.97319556,8689.8488356,6708.1824001,4517.72207296,2190.460327140001,1981.6664354999998,2029.41944136,51084.79738717,7799.716612079998,68615.39412438,4865.0560576399985,144505.20565378995,110.46551992
2025-02-01,Monthly,Bank-bank pelaburan / Investment banks,1006.63559258,1.29319213,0.3357147099999999,0.0,0.3357147099999999,0.95747742,38.42437709,162.81146682999997,129.56717516,86.77572845000002,105.87407972,1531.3816119599996,0.0
2025-02-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,40.55091198,2158.8156231000003,660.7955814800001,1.6508426500000004,659.1447388300002,1498.02004162,46.629115549999995,2006.1861425300008,4007.2297595299997,12921.222428199999,2873.6676470400002,24054.30162793003,0.0
2025-02-01,Monthly,Jumlah / Total,5667.9570733,33754.61131605,27114.791773880002,18235.500269729997,8879.291504150005,6639.81954217,7062.06559868,145753.70167712,25451.15792857,178768.9422852,17754.87799002,414213.3138689399,566.2491970699999
2025-03-01,Monthly,Bank-bank perdagangan / Commercial banks,3191.9619573500013,22873.33346542001,19722.304637350015,13735.330849050013,5986.9737883,3151.0288280699997,4946.418796840001,92985.35188501,13712.32793252001,98388.37902851998,10589.565151460003,246687.33821711998,474.8180565800002
2025-03-01,Monthly,Bank-bank Islam / Islamic banks,1412.3700724399996,8711.334923090002,6717.949934450002,4537.212444580001,2180.73748987,1993.3849886400008,2023.3329760999998,51746.44343503999,7924.551288539996,69663.07814908001,4784.193041809998,146265.30388610004,116.15881997000001
2025-03-01,Monthly,Bank-bank pelaburan / Investment banks,993.2502107899999,1.27388953,0.32267973000000005,0.0,0.32267973000000005,0.9512098,38.32678812,163.69984238,132.80172823,106.35816533999999,105.96024562999999,1541.670870019999,0.0
2025-03-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,39.931028590000004,2163.41508153,660.3315036199998,1.6005860099999998,658.7309176099998,1503.0835779099998,45.68235707,1995.0308007600006,3996.1866376700004,13090.13969989,2799.0475022599985,24129.433107770023,0.0
2025-03-01,Monthly,Jumlah / Total,5637.513269169999,33749.357359570015,27100.908755150012,18274.143879640014,8826.764875510002,6648.44860442,7053.76091813,146890.52596319,25765.86758696001,181247.95504283003,18278.76594116,418623.74608101003,590.97687655
2025-04-01,Monthly,Bank-bank perdagangan / Commercial banks,3491.3811391099994,22901.605371999995,19754.499818669992,13793.41466750999,5961.085151160003,3147.1055533300023,5103.931075699999,93311.96243452001,13750.669627020005,97823.57102582998,10356.639073859998,246739.75974803994,461.56385682
2025-04-01,Monthly,Bank-bank Islam / Islamic banks,1406.54906964,8725.35436386,6725.58296108,4543.706795000001,2181.8761660799983,1999.7714027800014,2005.8365600500001,52064.790478179995,8055.024372919998,69605.93954135996,4813.213168089996,146676.70755410008,116.25241370000008
2025-04-01,Monthly,Bank-bank pelaburan / Investment banks,1020.6253780199997,1.25872432,0.31395546,0.0,0.31395546,0.9447688599999999,38.215918689999995,167.43562165000003,136.95834779,134.42463123000002,105.67380842000001,1604.59243012,0.0
2025-04-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,44.238254700000006,2163.9522932899995,670.2653597999998,1.5244710099999998,668.7408887899999,1493.6869334899995,48.526948450000006,2006.5096301600001,3999.828708529999,13021.109569319986,2754.982655560001,24039.148060009993,0.0
2025-04-01,Monthly,Jumlah / Total,5962.793841469998,33792.170753469996,27150.66209500999,18338.64593351999,8812.016161490003,6641.508658460004,7196.51050289,147550.69816451002,25942.48105626,180585.04476773995,18030.50870592999,419060.20779227006,577.8162705199999
2025-05-01,Monthly,Bank-bank perdagangan / Commercial banks,3504.31817514,22975.065241279997,19838.422547059996,13880.448927739999,5957.973619319997,3136.64269422,5116.059208540001,93815.22771919,14144.422598869995,97397.29198025003,10061.910205359996,247014.29512862986,481.3178389999999
2025-05-01,Monthly,Bank-bank Islam / Islamic banks,1395.9561645,8720.325670990002,6746.99016431,4548.35399174,2198.6361725699994,1973.3355066800004,2017.01867277,52890.120542009994,8158.982167790001,69404.56136349001,4821.36295104,147408.32753259,122.50722466000006
2025-05-01,Monthly,Bank-bank pelaburan / Investment banks,1024.9572902500001,1.2430944300000002,0.3046561000000001,0.0,0.3046561000000001,0.93843833,38.10668568,166.98024575,140.01191809,134.15647011,116.25162304999998,1621.7073273599997,0.0
2025-05-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,44.333579349999994,2214.0017525299995,719.8639295600002,1.48600822,718.3779213400002,1494.13782297,50.52491456999999,2008.3273286800006,3999.7657528900004,12992.487497070004,2779.80741477,24089.24823985999,0.0
2025-05-01,Monthly,Jumlah / Total,5969.5652092400005,33910.63575923,27305.581297029996,18430.288927699996,8875.292369329996,6605.0544622,7221.7094815599985,148880.65583563,26443.182437639996,179928.49731092007,17779.332194219995,420133.57822843984,603.8250636599998
2025-06-01,Monthly,Bank-bank perdagangan / Commercial banks,3287.95175518,23132.04679033001,19845.362087250007,13922.673612330007,5922.688474920002,3286.6847030800004,5070.5545771199995,95415.03563281002,14435.183816120001,99327.47149687,9997.40933265,250665.65340107973,486.44580618000015
2025-06-01,Monthly,Bank-bank Islam / Islamic banks,1412.2987417300003,8738.792713309998,6772.785540359999,4562.679309259999,2210.1062311000005,1966.00717295,2008.8990794200004,53826.631577799984,8259.753537979997,71065.08362903996,4830.662997989996,150142.1222772701,119.19520517000004
2025-06-01,Monthly,Bank-bank pelaburan / Investment banks,1050.2719968,1.2263197400000003,0.29439318000000003,0.0,0.29439318000000003,0.9319265600000001,37.99149047000001,182.03212380000002,141.44136387999998,148.94857532000003,119.80897143000001,1681.7208414399995,0.0
2025-06-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,43.85724657999999,2238.6826277,738.09395704,1.34875879,736.7451982499999,1500.58867066,117.93017273000001,2020.0377929799997,3989.7921940000006,12960.379313359994,2802.501637489999,24173.180984840004,0.0
2025-06-01,Monthly,Jumlah / Total,5794.379740289999,34110.748451080006,27356.535977830004,18486.701680380003,8869.834297450003,6754.21247325,7235.375319740001,151443.73712739,26826.170911979996,183501.88301458998,17750.38293956,426662.6775046299,605.6410113500001
2025-07-01,Monthly,Bank-bank perdagangan / Commercial banks,3357.7257165799997,23217.11461805,19895.58785967,13991.272097699997,5904.315761970001,3321.526758380001,5036.58786633,95636.38058679004,14270.077570220003,99513.31461241993,10224.37260243,251255.5735728202,507.61145478999975
2025-07-01,Monthly,Bank-bank Islam / Islamic banks,1391.72095909,8828.263233080002,6798.307872650001,4574.731523480001,2223.57634917,2029.9553604300004,2017.77326819,53997.314783789996,8525.995431890004,71287.25784840998,4675.81252577,150724.13805022006,137.45084785000003
2025-07-01,Monthly,Bank-bank pelaburan / Investment banks,1058.80503218,1.19760952,0.27221346999999996,0.0,0.27221346999999996,0.92539605,37.885144450000006,183.07906893999998,142.11623207000002,148.70707995,119.49828947,1691.2884565800005,0.0
2025-07-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,47.35763832999999,2261.8572229000006,749.0670337299999,1.3116876599999998,747.7553460699999,1512.7901891700008,117.02128052999997,2034.9708851599996,4028.15033662,13019.437454819996,2724.54290392,24233.337722279994,0.0
2025-07-01,Monthly,Jumlah / Total,5855.60934618,34308.432683549996,27443.234979519995,18567.315308839996,8875.91967068,6865.197704030003,7209.267559499999,151851.74532468003,26966.33957080001,183968.71699559994,17744.22632159,427904.3378019002,645.0623026399999
2025-08-01,Monthly,Bank-bank perdagangan / Commercial banks,3335.46101007,23287.611627150007,19958.404152850006,14083.391496930008,5875.012655919999,3329.2074743000003,5042.405484700001,96115.35813755,14878.194271770002,99663.4125192,10384.906016409994,252707.34906684983,509.1563992099999
2025-08-01,Monthly,Bank-bank Islam / Islamic banks,1451.0315897400003,8845.18677684,6825.58193655,4589.575622800001,2236.006313749999,2019.6048402899996,2031.06392792,54451.10553412999,9063.540357580001,72081.01739014006,4691.880503199999,152614.82607955005,158.56141202000003
2025-08-01,Monthly,Bank-bank pelaburan / Investment banks,1060.8498677700002,1.6547466000000002,0.24343383000000002,0.0,0.24343383000000002,1.41131277,37.76781377,188.59862779,149.32018447,148.63858086,119.17166304999999,1706.0014843099991,0.0
2025-08-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,47.100715830000006,2266.49109187,734.3441909500002,1.2776953899999999,733.0664955600001,1532.1469009200002,96.59398605000001,2061.5612535799996,4082.620749720001,12991.631844590003,2454.1495936600004,24000.149235299996,0.0
2025-08-01,Monthly,Jumlah / Total,5894.44318341,34400.944242460006,27518.573714180005,18674.24481512001,8844.328899059998,6882.37052828,7207.83121244,152816.62355304998,28173.675563540004,184884.7003347901,17650.10777631999,431028.3258660098,667.7178112299999
2025-09-01,Monthly,Bank-bank perdagangan / Commercial banks,3654.40014693,22960.047248209998,19939.48830076,14116.763672829999,5822.724627930002,3020.55894745,5043.627453970002,95932.45127191005,14744.32243363,100786.98849703,10630.677520310004,253752.51457199026,505.0938907899999
2025-09-01,Monthly,Bank-bank Islam / Islamic banks,1667.48578787,8862.954010219999,6832.070282899998,4588.914284639997,2243.155998260002,2030.8837273200006,2018.08632904,54886.54475020999,9280.403823070004,72269.56894461998,4653.960173589998,153639.00381862005,150.61372565999994
2025-09-01,Monthly,Bank-bank pelaburan / Investment banks,1089.2306592099999,1.64116016,0.23672527,0.0,0.23672527,1.40443489,37.648099810000005,203.45097231,153.29374998999998,167.1954507,101.5554077,1754.0154998799999,0.0
2025-09-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,46.46743137000001,2281.8637795400005,744.8859804299999,1.1598602400000004,743.72612019,1536.9777991100007,99.79013885999998,2035.5121977399997,4087.058331819999,12929.687193589994,2509.567873129999,23989.946946050015,0.0
