date,frequency,sector,agriculture_forestry_and_fishing,mining_and_quarrying,manufacturing,electricity_gas_steam_and_air_conditioning_supply,water_supply_sewerage_waste_management_and_remediation_activities,construction,wholesale_retail_motor_trade_total,wholesale_trade_except_of_motor_vehicles_and_motorcycles,retail_trade_except_of_motor_vehicles_and_motorcycles,wholesale_retail_motor_trade_others,accommodation_and_food_service_activities,transportation_storage,information_communication,financial_and_insurance_takaful_activities,real_estate_activities,professional_scientific_and_technical_activities,administrative_and_support_service_activities,education_health_and_others,other_sector,total_outstanding_loan_financing
2022-12-01,Monthly,Bank-bank pelaburan / Investment banks,2.13985273,54.86973185,51.31408189,0.0,0.2953404,30.00695743,15.493649880000001,15.40147952,0.09217036,0.0,50.43200520999999,2.50129319,27.74866218,412.59264257999985,199.38723441,329.37486862,8.792500890000001,182.97753337999998,42.04684398000063,1409.9731986200004
2022-12-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,2979.8091637399993,74.32865774000001,2169.0531860399997,101.42582060999999,53.924010939999995,5570.64291008,3601.3567328199997,1814.22392356,1311.8871113399996,475.2456979200001,1642.6924062599996,840.5688471400001,431.01818675,264.8178193299999,723.07541591,383.72611158000007,362.66406756,1256.9238584,209.1431782599975,20665.170373159996
2022-12-01,Monthly,Jumlah / Total,13018.183846739996,1501.64409627,52056.568601269995,3100.0134057999994,2039.2173248600002,46586.86072658001,104577.90031005003,61414.81328971004,25727.354169659997,17435.732850679997,11457.333713639999,14437.731360299998,4909.698082740001,7585.03386134,58191.62012035001,16728.9337151,6382.680855029999,11614.03364551,1046.3676444303128,355233.82131001033
2023-01-01,Monthly,Bank-bank perdagangan / Commercial banks,5361.8923996500025,961.3412566600001,33787.27097029,1389.7481667500003,1238.0263116499998,27731.249290150005,67999.07875304,41308.74506109998,15323.295932550007,11367.037759390012,7903.1274984500005,8569.439938750002,2860.2547095,4795.0193047699995,40283.15295005998,8894.81262671,3671.2642201600006,5625.110716900001,522.0483307801769,221592.83744427015
2023-01-01,Monthly,Bank-bank Islam / Islamic banks,4567.7322859199985,522.5115934800001,15978.297448439997,1805.7851560700003,755.4701551199998,12973.252912750004,32939.843279149994,18042.217166469996,9184.325007559999,5713.301105120001,1815.8132086100002,5074.915676129998,1693.5560771699995,2106.52900142,16822.846974699998,7180.13689361,2428.23088589,4586.63413553,255.77542011995683,111507.33110410994
2023-01-01,Monthly,Bank-bank pelaburan / Investment banks,2.23856452,54.23411443,57.11259961,0.0,0.29534336,30.78465571,15.224419610000002,15.131740540000001,0.09267907,0.0,51.97641913,2.51322659,24.83518737,409.14680580000004,199.51465553,328.02506813,8.79384279,185.26931899,40.03753893999965,1410.0017605099997
2023-01-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,2976.9777840000006,84.06472804,2337.7102912300006,103.53172631,51.076842080000006,5542.541107519996,3628.2153170700008,1834.6803306700006,1324.7985579799997,468.7364284200007,1637.9438713399993,844.98216245,472.5674900199999,282.92099686,720.47229894,385.2033144399999,351.50889744000006,1249.3338439700003,980.9983118699893,21650.04898357999
2023-01-01,Monthly,Jumlah / Total,12908.84103409,1622.15169261,52160.391309570005,3299.0650491300003,2044.8686522099997,46277.827966130004,104582.36176886999,61200.77429877999,25832.512177160002,17549.075292929992,11408.86099753,14491.851003919995,5051.21346406,7593.61610885,58025.98687922999,16788.177902890002,6459.797846280001,11646.34801539,1798.859601710108,356160.2192924701
2023-02-01,Monthly,Bank-bank perdagangan / Commercial banks,5333.133225159999,943.0420782199998,33898.378942380004,1410.0981210499997,1286.65108662,27671.820028090006,68348.4873625,41304.11708568001,15488.873955050001,11555.496321769991,7892.362324390001,8370.377553609998,2953.055246300001,4837.685513140001,40208.56958603,8870.72848484,3725.9877999500004,5638.6629397299985,524.2125989000488,221913.25289091005
2023-02-01,Monthly,Bank-bank Islam / Islamic banks,4613.41515116,539.4046761799998,16191.00134502,1806.60483828,761.9008178800001,13099.808651679996,33471.00443307,18326.256458159995,9346.109457860004,5798.63851705,1871.3010107000002,5089.200705870001,1714.45693461,2109.64404863,16747.17847016999,7257.242323999998,2477.531890869999,4617.106524729999,261.01881758998206,112627.82064043995
2023-02-01,Monthly,Bank-bank pelaburan / Investment banks,2.1419995299999997,52.153761270000004,58.40977666999999,0.0,0.29525899,29.439771599999997,15.295741210000001,15.202600140000001,0.09314107,0.0,53.30493699,2.4873402600000003,24.14497026,435.7277540700001,198.99120964000002,328.21610110000006,29.01902296,183.90770873,40.00440308999987,1453.53975637
2023-02-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,2990.74305769,82.26713815000001,2329.89239141,102.5128404,50.90182068,5519.771751750001,3661.9684235699997,1840.1568788600002,1342.4507008299997,479.3608438799997,1649.84620656,848.7691184199999,525.11461579,281.3772334099999,725.4740747399999,361.42637317,346.55612061,1248.3922195900002,981.0133997999947,21706.02678574
2023-02-01,Monthly,Jumlah / Total,12939.43343354,1616.8676538199998,52477.68245547998,3319.2157997300005,2099.74898417,46320.840203119995,105496.75596035,61485.73302284,26177.527254810004,17833.4956827,11466.814478640003,14310.834718159997,5216.77176696,7664.43454925,57880.21334058,16817.613283109997,6579.094834389999,11688.069392779998,1806.2492193801445,357700.64007346006
2023-03-01,Monthly,Bank-bank perdagangan / Commercial banks,5383.484539509999,917.0941163899998,34006.11586473999,1410.03410977,1317.2536094900006,28000.71205442,69068.73606345004,41788.73686360003,15577.833952490004,11702.165247359997,7621.52334902,8428.06726808,3046.2288425500014,4845.323669479999,40383.269186350015,8911.023641069998,3977.102793579999,5636.89846307,565.6859083300224,223518.55347930006
2023-03-01,Monthly,Bank-bank Islam / Islamic banks,4673.774932210001,535.2363808099999,16436.03699487,1725.4691187,779.2882723299997,13530.880335269996,34085.65864845,18641.045436599998,9504.384494639999,5940.228717210004,1935.1811423299994,5115.2541637099985,1734.0956066999997,2342.590900460001,17041.978598640002,7356.691065700002,2538.5669146599994,4687.748003429998,263.4085502700327,114781.85962854
2023-03-01,Monthly,Bank-bank pelaburan / Investment banks,2.4311764,55.23762635,60.24680548999999,0.0,0.29534668,30.79801203,12.90785989,12.90785989,0.0,0.0,54.11113676,2.49920912,23.99939846,443.34598358000005,196.33861882,324.16370324,28.08976549,184.61744279,40.02430654999944,1459.1063916499993
2023-03-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,2995.740432719999,85.93191376999998,2325.5620290899997,101.4777271,53.50206966,5528.2078814900015,3726.3732308199997,1878.3203841400002,1361.0482331499998,487.0046135299999,1658.4397123100005,852.8649875000001,517.1912450299999,281.7297563800001,724.2110648799998,368.53046979000004,347.38582706999995,1243.2842657899992,984.0826432299982,21794.51525663
2023-03-01,Monthly,Jumlah / Total,13055.431080840002,1593.50003732,52827.961694189995,3236.98095557,2150.3392981600005,47090.59828320999,106893.67580261001,62321.01054423002,26443.266680279998,18129.398578099994,11269.255340419999,14398.68562841,5321.51509274,7912.990309899999,58345.79746869003,16960.408879800005,6891.1453008,11752.548175079999,1853.2014083800022,361554.03475612
2023-04-01,Monthly,Bank-bank perdagangan / Commercial banks,5290.5667646699985,913.1356844700002,33649.882085970006,1418.7606536,1298.67679517,27849.451180110005,68674.71621624999,41522.81713746999,15527.095954119995,11624.80312466,7537.395055840001,8444.643888089999,3054.8696536899993,4784.007331929999,39904.54153218999,8807.087386809997,3956.2667916900004,5584.17577345,568.2456921602716,221736.42248609025
2023-04-01,Monthly,Bank-bank Islam / Islamic banks,4612.6114523,533.85472691,16507.805434079997,1825.488129080001,782.9760505500003,13528.414096220002,34289.77772215001,18683.051438610004,9666.321813360004,5940.404470180001,1962.8667942699994,5029.886052469999,1751.4884540900002,2397.514373439999,16865.05705732,7333.439227029998,2580.581354009999,4848.134621609999,268.38014586987265,115118.27569139986
2023-04-01,Monthly,Bank-bank pelaburan / Investment banks,2.27212639,55.72505535,60.007466660000006,0.0,0.29532238,29.14258676,14.353961589999997,14.353961589999997,0.0,0.0,54.120016660000005,3.50369835,21.933280359999998,511.1204110899999,194.30016769000005,330.47805571000004,28.08550926,185.22096580999997,37.992199270000356,1528.5508233300004
2023-04-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,2986.5243575399995,93.17473908999999,2339.0431013899997,100.49882567999998,53.67030992,5524.487809089999,3759.3049168100006,1893.6134508099997,1381.2060105300004,484.4854554700005,1664.2685621800001,862.6112258600001,530.5081643999999,284.33629516,726.0730104099999,371.81920677,348.2424138899999,1247.7400084599994,984.5109549500012,21876.813901599995
2023-04-01,Monthly,Jumlah / Total,12891.974700899998,1595.8902058200001,52556.73808809999,3344.7476083600004,2135.61847802,46931.49567218,106738.15281680002,62113.83598848,26574.62377801,18049.693050310016,11218.65042895,14340.64486477,5358.79955254,7976.978411619998,57689.97176760998,16842.823876319995,6913.176068849998,11865.27136933,1859.1289922500728,360260.06290242006
2023-05-01,Monthly,Bank-bank perdagangan / Commercial banks,5353.319313520002,868.1510057899999,33876.25248789001,1423.5638308499995,1290.3614958000003,28027.52680177,68881.51075146002,41508.35767166004,15594.208286409994,11778.944793389994,7561.650700620001,8423.696259060001,3060.3770591699986,4910.1414674,40367.23308782998,8816.11644181,3986.3343523,5584.520698860001,579.4877314099285,223010.24348553995
2023-05-01,Monthly,Bank-bank Islam / Islamic banks,4703.83663996,535.3844463,16858.656649130004,1837.8922876000001,747.44915182,13759.16742541,34905.56257385001,19157.041889760007,9662.30301331,6086.217670780003,1976.2536499600005,5102.76988647,1766.6523146400004,2783.4198162800003,16948.02187275,7366.610277210001,2588.10232158,4911.466397979999,271.1900021299807,117062.43571306998
2023-05-01,Monthly,Bank-bank pelaburan / Investment banks,6.1518858000000005,55.97077943,61.08393304999999,0.0,0.29540108000000004,26.450731440000002,15.152259619999997,15.152259619999997,0.0,0.0,57.26388684999999,3.3288368200000003,29.103880699999998,508.22152912,196.19995113999997,328.9482954799999,28.1099398,186.33181048,38.00007008000057,1540.6131908900004
2023-05-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,2994.84321831,95.52161475,2346.7204360000005,100.84118937000001,54.17896839,5495.6677146400025,3802.4341710800004,1936.19186379,1387.2374101700007,479.0048971199999,1654.23847503,863.56282584,539.3532549600001,281.62414825999997,729.61233934,370.45616644,351.33031464999993,1232.9491263400005,981.4924965500031,21894.826459950007
2023-05-01,Monthly,Jumlah / Total,13058.15105759,1555.0278462699996,53142.71350607,3362.29730782,2092.28501709,47308.81267326001,107604.65975601002,62616.743684830035,26643.74870988999,18344.16736128999,11249.406712460002,14393.357808189998,5395.48650947,8483.40696106,58241.06725106,16882.13118094,6953.87692833,11915.26803366,1870.170300169906,363508.11884944997
2023-06-01,Monthly,Bank-bank perdagangan / Commercial banks,5364.587571050002,857.7026269500001,34082.31698810001,1460.9865842999998,1260.3097623500003,28300.632600910005,69293.81119791004,41713.43141338003,15603.334971700004,11977.044812830005,7593.899857700001,8770.004982089999,3088.2670652599995,4922.966636989999,40661.61321356,8760.083906560001,4022.38496421,5655.008020670001,579.8857619097689,224674.46174051982
2023-06-01,Monthly,Bank-bank Islam / Islamic banks,4855.916030529998,528.3443071,17052.26696612,1892.5462182400006,752.0809420600001,13941.946980310006,35486.58946944,19363.169158469995,9951.72456439,6171.695746580001,2008.22503999,5202.92278143,1792.5091558499998,2903.413720409999,17322.84648492,7437.40275356,2646.5192982699996,4893.37946502,507.4387235300528,119224.34833678004
2023-06-01,Monthly,Bank-bank pelaburan / Investment banks,6.034993060000001,56.19326496,61.55961045,0.0,0.29538649,25.49260365,15.23310394,14.99363863,0.23946531,0.0,57.295230700000005,3.4917569299999998,37.37620332,573.0721283500001,209.4010982,247.54429389999999,28.016122340000003,185.29258767000002,37.97959804999937,1544.2779820099995
2023-06-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3038.22194126,92.88352800999999,2370.705123090001,99.73356808999998,51.85118509,5534.169812389999,3820.179526669999,1948.9166556699995,1391.02491795,480.23795304999976,1677.35893081,872.1495929999999,560.20527175,279.69862855,731.06815058,363.90691108,356.89791458,1232.1137189700005,979.7423143600026,22060.886118280003
2023-06-01,Monthly,Jumlah / Total,13264.760535900003,1535.12372702,53566.84868776,3453.2663706300004,2064.53727599,47802.241997260004,108615.81329796003,63040.51086615003,26946.323919350005,18628.978512460002,11336.7790592,14848.569113450001,5478.35769618,8679.151114299999,58924.928947259985,16808.9378651,7053.8182994,11965.79379233,2105.0463978499174,367503.9741775899
2023-07-01,Monthly,Bank-bank perdagangan / Commercial banks,5310.59748865,848.1277709999997,33976.601379479995,1515.0721896700002,1274.3395822800007,28253.475031330003,69513.38210269001,41805.790441580015,15652.529260140007,12055.06240096999,7601.082576599999,8798.49181063,3098.1860843700006,4963.886778659999,40534.165157330026,8730.293322439999,4030.2656436300013,5616.765495880001,575.898401039798,224640.63081567982
2023-07-01,Monthly,Bank-bank Islam / Islamic banks,4817.763189779998,517.7812942999999,17324.47129522,1931.3948953300005,776.5085199100001,13801.628880549999,35881.568776030006,19558.358193960008,10110.30091768,6212.9096643899975,2043.8707068499994,5281.8450209699995,2816.71247842,2854.0501651499994,17153.201366139998,7389.023223840002,2650.5506111199993,4914.96759104,501.87375664996216,120657.21177129993
2023-07-01,Monthly,Bank-bank pelaburan / Investment banks,6.083098189999999,56.51571679,62.91492936000001,0.0,0.29542114,24.52003284,15.40466378,15.264656299999999,0.14000748000000002,0.0,58.00038649000001,5.44474763,38.61576364,623.3795249,212.31588912999996,246.59836080000002,28.091994579999998,185.35013632,35.72950130999925,1599.2601668999991
2023-07-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3032.9567722399997,93.38734589999997,2365.9533032600007,98.50478282,53.39852057999999,5566.446440470002,3794.2296743600004,1926.5384260200003,1383.85136375,483.8398845900001,1754.0751782600003,884.6522163900001,622.88930873,282.7338541000001,727.7644093900002,355.7301777100001,358.7490643699999,1251.29940099,979.5765661300102,22222.347015700012
2023-07-01,Monthly,Jumlah / Total,13167.400548859996,1515.8121279899997,53729.94090732001,3544.97186782,2104.5420439100008,47646.070385189996,109204.58521686001,63305.951717860014,27146.821549050004,18751.811949949988,11457.028848199998,14970.433795620002,6576.403635160001,8724.050322809999,58627.446821990015,16721.64508479,7067.6573137,11968.382624230002,2093.0782251297496,369119.4497695798
2023-08-01,Monthly,Bank-bank perdagangan / Commercial banks,5259.572203539998,860.9931988699999,33738.50538995,1253.1632866300006,1296.20330213,28176.916554030002,69819.35755289004,41935.281152700045,15755.162714860002,12128.913685329993,7725.3328480300015,8823.175392120002,3291.3694225199997,4903.895673139999,40429.53697918,8652.730367230002,4013.0304007399995,5407.652708180001,583.3881889795884,224234.82346815965
2023-08-01,Monthly,Bank-bank Islam / Islamic banks,4875.69121485,527.4901510300001,17393.262264120007,1839.3392670600003,786.1466769800003,14059.640862409999,36236.26439509,19771.660163350003,10159.427714709998,6305.176517029999,2026.0484543799998,5308.439888229999,2802.67921864,2940.802477750001,17269.22731834,7472.320103620001,2731.524583879999,4924.21337733,509.00452648001374,121702.09478019002
2023-08-01,Monthly,Bank-bank pelaburan / Investment banks,5.9643501500000005,56.68109926,64.34365423,0.0,0.29542428000000004,22.861790850000002,13.869663,13.6372425,0.2324205,0.0,60.932517829999995,6.91326575,41.134570339999996,622.20152513,214.35996999999995,245.29622576999998,27.98979334,185.51967432000004,25.709308150000652,1594.0728324000006
2023-08-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3048.9930172899994,90.91465979000002,2359.4338505699993,100.38270451999999,53.699065430000005,5603.3605504000025,3855.5634398899997,1965.21592533,1397.7347823300001,492.61273222999944,1764.7780663900003,904.0946234600002,639.28590429,298.84874883000003,733.5030321299998,352.9277433600001,364.96189412999996,1249.6521058399996,977.2174125399833,22397.616818859988
2023-08-01,Monthly,Jumlah / Total,13190.220785829997,1536.0791089499999,53555.54515887001,3192.8852582100003,2136.34446882,47862.779757690005,109925.05505087003,63685.794483880025,27312.557632400003,18926.702934589994,11577.091886630002,15042.623169560002,6774.469115789999,8765.748424850002,58646.62729965,16723.27443998,7137.50667209,11767.03786567,2095.3194361496135,369928.6078996096
2023-09-01,Monthly,Bank-bank perdagangan / Commercial banks,5256.1209511100005,842.41398429,33907.298484319996,1316.8720526000002,1319.6229688500007,28067.40779884,70405.43828298002,42212.76948835001,15932.721803910008,12259.946990719996,7787.228854710001,8904.999459010001,3317.3284912200006,4798.000210830001,40536.66986281001,8690.80920389,4006.5451348399993,5381.338795239998,585.2592658493668,225123.3538013894
2023-09-01,Monthly,Bank-bank Islam / Islamic banks,4970.950418250003,676.95985151,17653.768742899996,1997.0687991599998,821.8068448899999,14338.003345300003,36906.43937411,20209.77544976,10303.73748234,6392.926442010001,2248.9600226999996,5380.867604610001,2818.998011559999,3066.8950809400008,18097.122102500005,7510.008288520001,2824.9899720099997,4816.89307592,512.9498671300389,124642.68140201006
2023-09-01,Monthly,Bank-bank pelaburan / Investment banks,5.247879340000001,57.10019776000001,64.37657789000001,0.24637010999999998,0.27610416,22.607365430000005,14.98012951,14.76233314,0.21779637,0.0,60.95298526,7.3637903300000005,41.96375579,512.6495956499999,218.05731204999995,239.74507564,28.8060151,186.30799146000004,33.71967827000026,1494.4008237500002
2023-09-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3052.6277327800008,89.10172218000002,2390.633161399999,101.97846032,53.18605565,5546.801602789995,3883.4051569600006,1977.8566248400004,1407.6686565899997,497.8798755300004,1796.4055926999993,936.7318533699998,633.2073682199998,304.9690294800001,785.92628509,351.08166808000004,369.09344916,1214.9890825900002,970.3382140099857,22480.47643477998
2023-09-01,Monthly,Jumlah / Total,13284.946981480001,1665.57575574,54016.07696651,3416.16568219,2194.8919735500003,47974.82011236,111210.26294356001,64415.163896089995,27644.345739210006,19150.753308260013,11893.547455369999,15229.962707320003,6811.497626790001,8682.513916900001,59637.77556245002,16791.644236129996,7229.4345711099995,11599.52894521,2102.267025259498,373740.91246192943
2023-10-01,Monthly,Bank-bank perdagangan / Commercial banks,5272.667837070001,837.7878193999999,34718.57264641999,1424.31104082,1361.9430415299998,27728.14765216001,70412.02227029002,42236.54877930003,15797.17871188,12378.294779109994,7876.036311320002,7366.590434069998,3365.3542562299995,5078.3257317200005,41007.358874689984,8653.577231519997,3993.401721439998,5355.976323400001,582.069141779968,225034.14233385999
2023-10-01,Monthly,Bank-bank Islam / Islamic banks,6073.687013529999,681.4011292700001,17963.872987049996,1995.5334578799998,837.1411385000001,14657.050975020004,37617.582932889985,20471.466260909987,10509.497703969995,6636.618968010003,2338.7569367399988,5483.731772429999,2809.0831776800005,3096.04022094,18165.559275520005,7504.662545680003,2861.38079356,5263.763599000002,522.2516289299383,127871.49958461993
2023-10-01,Monthly,Bank-bank pelaburan / Investment banks,5.34739608,57.43224114,57.92684628,0.28192140000000004,0.29536554,22.58932251,15.74714671,15.46715332,0.27999339,0.0,60.65978625,8.68886234,39.841998780000004,529.0520346300001,215.8497477,240.42188824000002,30.66138176,186.53977523999998,32.09644054000023,1503.4321551400003
2023-10-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3061.11765611,119.07996978000001,2415.70191466,109.04164480999997,59.002210170000005,5577.272142539997,3922.5266301399997,1995.0902129300002,1423.73241424,503.70400296999924,1800.5743147900005,949.45074801,636.4254629100002,309.77516914999995,789.27390916,349.13586347,371.8628236500001,1191.9132366700003,968.2397376599874,22630.393433679987
2023-10-01,Monthly,Jumlah / Total,14412.819902789997,1695.70115959,55156.07439440999,3529.1680649099994,2258.3817557400002,47985.060092230015,111967.87898003001,64718.57240646002,27730.688823479995,19518.617750089994,12076.0273491,13808.461816849998,6850.7048956,9013.19315644,60178.041807069996,16747.79752891,7257.306720409999,11998.19293431,2104.6569489099784,377039.4675072999
2023-11-01,Monthly,Bank-bank perdagangan / Commercial banks,5256.27955208,863.7953691399998,34873.69222018,1417.6751814200004,1360.7618227399996,27919.018288150004,70679.06839836,42486.731813269995,15778.615623930002,12413.720961160005,7771.182854210003,7403.06747052,3426.6114415500006,5259.413111910001,41430.20620794998,8700.849878090003,4095.72053602,5324.6229952799995,587.9320264100388,226369.89735401
2023-11-01,Monthly,Bank-bank Islam / Islamic banks,6119.161127099999,570.42175713,18106.8772233,2036.7685456499994,869.8407058700002,14938.496576709998,37939.86306035,20700.16658404,10538.601667500005,6701.094808809998,2328.2195468100003,5537.712149410001,3312.724908540001,3139.5664128000003,18528.670585620006,7549.533042749999,2883.11448299,5341.1853727299995,521.6208568800212,129723.77635464002
2023-11-01,Monthly,Bank-bank pelaburan / Investment banks,5.30174007,57.757841549999995,57.49066168999999,0.34009864,0.29533874,22.55748738,16.143295459999997,15.87403219,0.26926327,0.0,60.564243360000006,8.319912519999999,45.25810378,529.85393485,249.97634861999998,240.26530049000002,31.0277875,171.10790662,32.072386399999914,1528.33238767
2023-11-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3070.19328392,117.62645243000003,2450.068881569999,110.93397791000002,52.98625100000001,5586.331953080002,3991.6696204799987,2032.9518216699987,1443.3711059399998,515.3466928700004,1804.32034703,964.8662059700002,640.7939272499999,310.9929602,793.6539120599998,350.35760462999997,382.97698212000006,1183.1328995699998,965.746095649989,22776.651354869988
2023-11-01,Monthly,Jumlah / Total,14450.935703169998,1609.60142025,55488.12898674,3565.7178036199994,2283.8841183499994,48466.40430532001,112626.74437464998,65235.72425116997,27760.857660640002,19630.162462840002,11964.286991410003,13913.965738420002,7425.388381120001,9239.82641976,61002.50705425001,16841.00582596,7392.839788629999,12020.049174199998,2107.371365340019,380398.65745119005
2023-12-01,Monthly,Bank-bank perdagangan / Commercial banks,5272.263404199998,827.6487033799999,35492.41666454999,1444.8809233200002,1382.5704731600003,28526.51082092,70911.31437598002,42594.903360410004,15849.295705499999,12467.11531007001,7771.668958449998,7411.13922987,3508.1304804700007,5949.863552390002,41332.914133869985,8742.253795609999,4158.023267010001,5294.692958510001,592.5160176598583,228618.80775934987
2023-12-01,Monthly,Bank-bank Islam / Islamic banks,6245.883881790003,580.1099049599999,18496.155510679997,2170.4148334700008,912.26111458,15126.599745099998,38716.67599982,21085.606317969992,10766.986664200009,6864.0830176499985,2356.0012314200007,5564.266125020001,3634.45608413,3300.8092553400006,19444.21480026001,7599.2901993099995,2954.858583839999,5380.822390580001,520.3849847601668,133003.20464506018
2023-12-01,Monthly,Bank-bank pelaburan / Investment banks,5.56539624,58.097871420000004,57.59763443000001,0.27742389,0.29537155,20.45405948,16.28270018,16.05356334,0.22913684,0.0,63.21171162,8.69829585,4.49896402,615.1146714899999,258.25145031000005,240.23805746000002,30.06752521,11.534479789999999,42.09351022999999,1432.2791231699998
2023-12-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3083.7555768899992,124.31809635000003,2586.28200654,100.27142499999998,55.92836791999999,5621.0832532,4051.6804742700006,2079.878361760001,1445.8038198899992,525.99829262,1821.4322918200007,957.8118346300001,690.2695479799997,305.30849801999994,792.99772169,350.99258743999997,383.84136855,1157.5159067799998,970.3992033199902,23053.888160399994
2023-12-01,Monthly,Jumlah / Total,14607.468259120003,1590.1745761099996,56632.4518162,3715.844605680001,2351.0553272100005,49294.6478787,113695.95355025002,65776.44160348001,28062.315326430005,19857.196620340008,12012.31419331,13941.915485369998,7837.355076600003,10171.095977240002,61828.378106129996,16932.774639819996,7526.79074461,11844.56573566,2125.393715969927,386108.17968798
2024-01-01,Monthly,Bank-bank perdagangan / Commercial banks,5289.475332130001,806.6580769800001,35443.024749339995,1465.75183451,1369.9026366699998,28686.035197520017,71264.44686852004,42740.42690792003,16016.657704720008,12507.362255879998,8360.752488320004,7505.880548299997,3792.2443094999994,5423.410649889997,41462.43869599998,8723.93270916,4075.8299271200003,5409.075919629999,593.1238250099414,229671.98376859998
2024-01-01,Monthly,Bank-bank Islam / Islamic banks,5741.908153119996,581.61618313,18484.561075879996,2182.720388929999,920.8477292900002,15132.168886160001,38951.93830631999,21153.267975969986,10872.676863130004,6925.993467220003,2481.6197093599994,5652.226903080002,3336.6233875300004,3368.6084320899995,19323.66471063,7549.942259749995,3060.21925542,6120.763620750002,261.36057504999917,133150.78957649
2024-01-01,Monthly,Bank-bank pelaburan / Investment banks,14.89339921,58.44349183999999,70.5261828,0.10495255,0.29537464,20.40177249,17.03210504,16.723751390000004,0.30835365000000003,0.0,64.83166222,8.73929964,5.32755564,613.53054165,248.74077833999996,240.81469726999995,29.712207739999997,11.5391169,32.83326084000032,1437.76639881
2024-01-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3064.61844299,135.34391190000005,2532.7209325700005,100.23786426999997,57.40738176999999,5660.771949319999,4027.024269550001,2063.005994690001,1440.6666495100003,523.3516253499997,1883.8673876399996,955.3385186000002,650.45171877,289.4562046499999,800.0057584299999,335.70351439999985,377.16972036000004,1131.09960826,968.7401403899821,22969.957323869985
2024-01-01,Monthly,Jumlah / Total,14110.895327449995,1582.0616638499998,56530.83294059002,3748.8150402599995,2348.45312237,49499.37780549001,114260.44154943002,65973.42462997002,28330.30957101001,19956.70734845,12791.071247540003,14122.185269619997,7784.646971440001,9695.005828279998,61834.84994339999,16850.39318058,7542.93111064,12672.478265540001,1856.0578012898332,387230.4970677699
2024-02-01,Monthly,Bank-bank perdagangan / Commercial banks,5240.4285557799985,823.8080140899997,35558.507024549996,2020.2011613600002,1380.61587099,28408.85274526001,70987.43879824004,42493.603316410015,15958.924576670004,12534.910905160017,8696.082959909996,7411.098909689999,2888.20476751,5919.129858620002,41407.90015706999,8809.433956040002,4106.372386860001,5397.28986922,579.391256490082,229634.7562916801
2024-02-01,Monthly,Bank-bank Islam / Islamic banks,5819.123731760004,572.5425699200001,18671.77485029,2199.5549479200004,917.9926276499997,15340.728949389995,39267.611195659985,21354.028396459984,10925.71871319,6987.864086010002,2545.645114249999,5827.59931484,3357.1634284199986,3397.6470399899995,19267.12117051,7554.72947024,3099.65487294,6314.0855448,262.98501235005097,134415.95984093
2024-02-01,Monthly,Bank-bank pelaburan / Investment banks,10.69748188,58.76900733,78.70680932,0.14167842,0.29531771,11.148413329999999,16.088937220000002,15.792391390000002,0.29654583,0.0,64.73804592,8.8345006,7.07325935,587.8722394499999,247.83568821999995,247.52373765000002,28.16024724,11.54689424,32.77694921000034,1412.2092070900003
2024-02-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3120.299563399999,132.44685915,2599.9909216900005,103.80551012000002,59.681824240000005,5629.899602189998,4111.72808026,2105.4817507899993,1456.4721459400002,549.7741835300003,1876.84411636,968.2737059700003,645.9284667200001,296.04938443,780.9946667400004,339.0229860899999,378.2883055999999,1131.97861043,967.4078273200066,23142.640430710006
2024-02-01,Monthly,Jumlah / Total,14190.549332820001,1587.5664504899999,56908.97960584999,4323.7032978199995,2358.5856405900004,49390.62971017,114382.86701138002,65968.90585505,28341.411981630004,20072.549174700005,13183.310236439997,14215.806431099996,6898.369921999998,10200.698522490004,61703.85168254001,16950.710150020004,7612.475812640002,12854.90091869,1842.561045370181,388605.5657704102
2024-03-01,Monthly,Bank-bank perdagangan / Commercial banks,5298.556316719999,967.2387318099999,36091.724114849996,2010.01822566,1408.6927705199987,29308.341069839997,71842.71183511998,42935.69806749999,16161.683915499998,12745.32985211999,8635.83764665,7365.391904319999,3038.70180771,6235.1006904999995,42150.405457730005,8887.83212033,4199.64569406,5504.3997592000005,571.4252556200372,233516.02340063997
2024-03-01,Monthly,Bank-bank Islam / Islamic banks,5597.334147549999,580.11577339,18907.141022589993,2343.1980089600015,956.6489683899999,15586.37361617,39599.40837420999,21683.211249669992,10943.40102961,6972.796094929996,2605.5557378999997,5819.559897900002,3517.51829145,3893.0362400599984,19375.682954590004,7544.015268669999,3128.0379531899994,6226.3182396699995,264.3661728500156,135944.31066754
