date,frequency,purpose,securities,fixed_assets_non_property_total,transport_vehicles_total,passenger_cars,transport_vehicles_others,fixed_assets_non_property_others,residential_property_total,cost_up_to_300k,cost_300k_to_500k,cost_500k_to_1m,cost_above_1m,non_residential_property_total,industrial_buildings_factories,land_only,commercial_complexes,shophouses_shoplots,other_non_residential_property,personal_uses_total,consumer_durable_goods,personal_uses_others,credit_card,construction,working_capital,other_purposes,total_impaired
2022-11-01,Monthly,Bank-bank Perdagangan / Commercial Banks,132.58039898,728.8794845200001,583.96253346,377.81007612,206.15245734,144.9169510600001,6897.1362247199995,1162.7094651300001,986.09176214,1979.4866365299997,2768.8483609199993,2967.98466752,365.32581624,742.1162559599999,374.05463532,994.25748243,492.2304775700002,1533.6686303199995,1.6084446199999998,1532.0601856999995,347.1490090300001,3076.271177569999,7297.52375422,909.3930894399928,23890.58643631999
2022-11-01,Monthly,Bank-bank Pelaburan / Investment Banks,173.52818985,2.30037044,2.30037044,0.17169748,2.12867296,0.0,1.15242387,1.15242387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.2073769,48.216740230000006,25.92582391000002,301.3309252
2022-11-01,Monthly,Jumlah / Total,323.67606018000004,1431.8096454200002,1199.41607519,823.55953579,375.8565393999999,232.39357023000014,10077.56077512,1736.6043575500003,1604.1373717000001,2944.2728393400002,3792.5462065299994,4422.50072119,557.9871856499999,1113.5482226899999,517.23108435,1424.4135335,809.3206950000003,2750.653757099999,2.5888171499999997,2748.064939949999,399.4042207900001,4545.299705019999,11198.39762481,1627.0625528200017,36776.36506245
2022-12-01,Monthly,Bank-bank Pelaburan / Investment Banks,142.5059628,2.2991287999999996,2.2991287999999996,0.17169748,2.1274313199999995,0.0,1.15227439,1.15227439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.45880211,48.22711403,6.114794480000086,250.75807661000007
2022-12-01,Monthly,Jumlah / Total,291.79877066999995,1409.4771486500001,1194.8648457900003,819.1567532300003,375.70809256000007,214.6123028599999,10188.026783490002,1769.1063351000003,1641.58103984,3007.3134515600004,3770.0259569900013,4391.908384429999,527.37643957,1070.53756292,510.57783125000003,1357.21637392,926.2001767699996,2757.510314899999,2.1304657099999997,2755.379849189999,405.87909534000005,2537.7488741999996,11166.456360799999,1646.4220024500232,34795.22773493002
2022-12-01,Monthly,Bank-bank Islam / Islamic Banks,18.945861839999996,686.27473406,616.9722169500002,451.01271504000016,165.95950191000003,69.30251710999983,3273.6351693100005,598.4959310299998,653.11297452,1007.1716095900005,1014.8546541700001,1415.7869970599997,183.72735614999996,370.75054217999997,130.58962522,415.84551351999994,314.87395999,1217.1285139099998,0.27225632000000005,1216.8562575899998,51.95982318,1325.77530343,3747.76881258,745.8963534099948,12483.171568779995
2022-12-01,Monthly,Bank-bank Perdagangan / Commercial Banks,130.34694603,720.9032857900002,575.5935000400001,367.9723407100001,207.62115933,145.30978575000006,6913.239339790001,1169.4581296800004,988.46806532,2000.14184197,2755.171302820001,2976.12138737,343.64908342,699.78702074,379.98820603,941.3708604000001,611.3262167799996,1540.3818009899992,1.8582093899999998,1538.5235915999992,353.91927216000005,1161.51476866,7370.4604341899985,894.4108545600284,22061.298089540025
2023-01-01,Monthly,Bank-bank Islam / Islamic Banks,13.836525520000002,706.2166524699998,634.6405252599998,469.2206315699998,165.41989368999998,71.57612720999998,3325.3200237799997,626.0308339399999,690.3335904100002,1030.5503621399998,978.40523729,1409.4123720600003,182.39548727,374.99798051,125.59757701000001,412.06539501,314.3559322600005,1255.4882752999993,0.27323907000000003,1255.2150362299992,54.54148593999999,1330.6975048100003,3778.05317924,742.7207703100048,12616.286789430003
2023-01-01,Monthly,Bank-bank Pelaburan / Investment Banks,142.22939746,2.29744458,2.29744458,0.17169748,2.1257471,0.0,1.161185,1.161185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.22871543,48.240484509999995,6.116798190000054,250.27402517000002
2023-01-01,Monthly,Jumlah / Total,286.63056077,1448.29246138,1229.1905023499999,852.4927494999998,376.6977528500001,219.10195903,10123.905056730002,1804.3348360499997,1685.5663009100006,3026.1876055700004,3607.816314200001,4424.20716532,525.57826734,1081.66256008,510.31265733000004,1378.88712304,927.7665575300002,2783.7353688,1.7501233799999998,2781.98524542,420.33016397000017,2536.21029732,11207.807330489997,1707.8938694700357,34939.01227425003
2023-01-01,Monthly,Bank-bank Perdagangan / Commercial Banks,130.56463779,739.7783643300002,592.2525325100002,383.10042045000006,209.1521120600001,147.52583182,6797.423847950002,1177.14281711,995.2327105000004,1995.6372434300008,2629.411076910001,3014.7947932599996,343.18278007000004,706.66457957,384.71508032,966.8217280299999,613.4106252699997,1528.2470935000006,1.4768843099999998,1526.7702091900005,365.7886780300002,1155.2840770799996,7381.513666739996,959.0563009700309,22072.451459650027
2023-02-01,Monthly,Bank-bank Pelaburan / Investment Banks,141.6913229,2.2959601600000004,2.2959601600000004,0.17169748,2.12426268,0.0,0.8526463999999999,0.8526463999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.47286092,48.50367102,6.122216960000031,249.93867836
2023-02-01,Monthly,Jumlah / Total,287.58321132,1377.9662510500002,1170.68139197,799.74575039,370.93564158000004,207.28485908000016,10277.84911055,1791.8022455799999,1728.6129068799996,3084.97822584,3672.4557322499995,4177.764160650001,468.29909876,1070.5879031000002,496.60895683,1352.74558883,789.5226131300012,2932.7477711700017,1.71362444,2931.034146730002,422.0072745599999,2538.35195466,11338.972209909998,1649.1178085500064,35002.35975242001
2023-02-01,Monthly,Bank-bank Perdagangan / Commercial Banks,129.61871373,687.1162027800001,544.2550462300001,341.89629194,202.35875429000004,142.86115655000003,6807.7046235,1147.79748947,994.3311375399999,2018.8712154800003,2646.7047810099994,2903.2746979300005,281.20452303999997,696.2581832000001,372.64095268,932.39389429,620.7771447200004,1656.1104138300016,1.4391172300000001,1654.6712966000016,365.4008178599999,1161.2742676300002,7403.041432569996,970.7832869800004,22084.324456809998
2023-02-01,Monthly,Bank-bank Islam / Islamic Banks,16.273174689999994,688.5540881100001,624.1303855799999,457.67776096999995,166.45262461,64.42370253000013,3469.29184065,643.1521097099999,734.2817693399998,1066.10701036,1025.7509512400002,1274.4894627200008,187.09457572000005,374.32971990000004,123.96800415,420.3516945399999,168.74546841000085,1276.63735734,0.27450720999999995,1276.3628501300002,56.60645670000001,1326.60482611,3887.4271063200017,672.212304610006,12668.096617250008
2023-03-01,Monthly,Bank-bank Pelaburan / Investment Banks,141.41697288,2.29449299,2.29449299,0.17169748,2.12279551,0.0,0.85189236,0.85189236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.745677,48.52143158,6.130408859999932,249.96087566999995
2023-03-01,Monthly,Jumlah / Total,281.47770535000006,1359.1027853899998,1146.4809575799998,784.6757058199997,361.8052517600001,212.62182781,10108.75199674,1758.59164681,1707.8044381600002,3021.7587345500006,3620.597177219999,4152.912345750001,481.23080513,1011.9706554699999,489.65561356999996,1379.2995261799997,790.7557454000012,2801.1374568400006,1.7089518799999999,2799.428504960001,416.3891466099999,2642.46897808,11449.336242559999,1579.118312579997,34790.694969899996
2023-03-01,Monthly,Bank-bank Islam / Islamic Banks,15.879611330000008,684.57324273,613.2680259699998,453.74732758999977,159.52069838000006,71.30521676000012,3461.4414786300003,648.6323133600001,740.1654048700001,1059.2090662400003,1013.4346941599999,1269.3743553300005,188.677492,379.64103133000003,121.30066620999999,417.64548983999987,162.10967595000056,1178.01335705,0.27547951,1177.73787754,52.61116062,1471.97947565,3922.273275120001,670.9630325700018,12727.108989030006
2023-03-01,Monthly,Bank-bank Perdagangan / Commercial Banks,124.18112114000002,672.2350496699999,530.91843862,330.75668074999993,200.16175787000003,141.3166110499999,6646.45862575,1109.1074410899998,967.63903329,1962.54966831,2607.1624830599994,2883.5379904200004,292.55331313,632.3296241399999,368.35494736,961.65403634,628.6460694500006,1623.1240997900009,1.4334723699999998,1621.690627420001,363.7779859899999,1119.74382543,7478.5415358599985,902.0248711499953,21813.625105199993
2023-04-01,Monthly,Bank-bank Islam / Islamic Banks,78.78956538000004,719.9166593500001,648.72293476,489.6812332300001,159.04170152999995,71.1937245900001,3704.4447955799997,713.2602982299999,817.0814588899999,1140.22554288,1033.8774955799997,1286.1671256500001,197.2345939200001,371.2935528400001,120.86905864,433.52457582999995,163.24534441999987,1292.5152083799999,0.37719414,1292.1380142399998,53.169087539999985,1467.04730518,3945.9116290699994,671.9092958800047,13219.870672010004
2023-04-01,Monthly,Bank-bank Perdagangan / Commercial Banks,134.57315331999996,689.0455559800001,552.1869575000002,348.2882492900001,203.89870821000005,136.85859847999996,6761.549479999999,1151.34968183,990.1998698499996,2003.57811577,2616.4218125499992,2885.7223721399996,291.71040711,623.35006421,367.72069672,975.2315136099999,627.7096904899995,1624.627229980001,1.3872373,1623.239992680001,366.23392089000026,1063.96332765,7516.368638480002,878.717782030013,21920.801460470015
2023-04-01,Monthly,Jumlah / Total,353.97955111,1411.2557100600002,1203.2033869900001,838.1411800000002,365.06220699,208.05232307000006,10467.199092309998,1865.52605265,1807.5700728799995,3143.80365865,3650.299308129999,4171.88949779,488.94500103000007,994.6436170500001,488.58975535999997,1408.7560894399999,790.9550349099993,2917.1424383600006,1.76443144,2915.378006920001,419.4030084300002,2582.0222323599996,11510.705148900002,1556.7597564600178,35390.35643578001
2023-04-01,Monthly,Bank-bank Pelaburan / Investment Banks,140.61683241,2.29349473,2.29349473,0.17169748,2.1217972499999997,0.0,1.2048167300000001,0.91607259,0.28874414000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.01159953,48.42488135,6.132678549999952,249.68430329999995
2023-05-01,Monthly,Bank-bank Perdagangan / Commercial Banks,127.83586094000002,719.5067552499999,574.2334452599999,364.9450788,209.28836645999996,145.27330998999992,6911.47910817,1174.51624878,1019.9236624200001,2033.08363234,2683.9555646299996,2913.04420533,301.02315569000007,595.7238999,369.84334218000004,1017.0246818799998,629.4291256799996,1622.7713086,1.0289940300000002,1621.7423145700002,364.9727437800001,1066.3245504300003,7525.514472669999,905.3489028300028,22156.797908
2023-05-01,Monthly,Jumlah / Total,318.01341048999996,1503.4371062100001,1281.4356260900004,910.7355645600002,370.70006152999997,222.00148011999988,10737.102133639999,1923.1799534500003,1881.3312852800004,3208.7568650799994,3723.834029829999,4241.81844286,500.4699172600001,966.7175962199999,490.68738369000005,1469.01787629,814.9256693999994,2946.4196009099996,1.4189220100000002,2945.0006789,419.8968744500001,2603.5117516800005,11596.571424310001,1566.7210836699999,35933.491828219994
2023-05-01,Monthly,Bank-bank Pelaburan / Investment Banks,145.70726498,2.29155566,2.29155566,0.17169748,2.11985818,0.0,1.2057054699999998,0.9166166599999999,0.28908881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2921451,48.33692868,6.143940269999973,254.97754015999996
2023-05-01,Monthly,Bank-bank Islam / Islamic Banks,44.470284569999976,781.6387953000002,704.9106251700002,545.6187882800002,159.29183689,76.72817012999997,3824.4173199999996,747.7470880100001,861.1185340500002,1175.6732327399998,1039.8784651999997,1328.77423753,199.44676157,370.99369631999997,120.84404151000001,451.9931944100001,185.49654371999975,1323.6482923099995,0.38992798,1323.2583643299995,54.92413067000002,1485.89505615,4022.7200229600007,655.2282405699971,13521.716380059996
2023-06-01,Monthly,Jumlah / Total,309.90328291000003,1229.0033755,992.1768443200001,898.213221,93.9636233200001,236.8265311799999,10852.87859779,1968.02981145,1935.3925285900004,3209.1939685800007,3740.2622891700016,4225.68659349,485.5843621299999,977.4236408900001,490.2841547,1452.1455578300001,820.2488779399991,2851.924604390001,1.5772009700000003,2850.347403420001,442.16259656000017,2579.0339428200004,11137.447709650001,1564.0531540300055,35192.09385714001
2023-06-01,Monthly,Bank-bank Pelaburan / Investment Banks,138.0844583,2.2900966400000002,2.2900966400000002,0.17169748,2.11839916,0.0,1.21013835,0.92104954,0.28908881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.571170020000004,48.23844667,6.149306479999979,247.54361645999998
2023-06-01,Monthly,Bank-bank Perdagangan / Commercial Banks,128.16195628000003,580.57893798,424.22289581,356.92518306,67.29771275000002,156.35604216999997,6947.908893380001,1182.66876457,1036.70249216,2010.0657817600006,2718.4718548900014,2882.5766388199995,292.1331207699999,598.2314349600001,369.73671918,991.2523740500001,631.2229898599994,1611.4650652200003,1.1123742800000003,1610.3526909400002,389.9232013600001,1134.4398707400003,7732.5953693,902.5178801799993,22310.16781326
2023-06-01,Monthly,Bank-bank Islam / Islamic Banks,43.65686832999997,646.13434088,565.66385187,541.11634046,24.547511410000084,80.47048900999994,3903.75956606,784.4399973399999,898.4009476200002,1199.1281868199999,1021.7904342800002,1343.1099546699998,193.45124135999998,379.19220592999994,120.54743551999998,460.89318377999996,189.02588807999973,1240.4595391700007,0.46482669,1239.9947124800005,52.239395200000025,1393.0229020600002,3356.613893680001,655.3859673700063,12634.382427420009
2023-07-01,Monthly,Bank-bank Islam / Islamic Banks,42.45927052999999,670.4173582200001,590.4586185500001,566.7968370300001,23.661781519999977,79.95873967,4178.99189634,844.8718373799999,989.7311774399997,1278.5510056899996,1065.8378758300003,1334.10609514,195.94225680000002,335.5403638,121.66496996000001,465.09670408,215.86180049999996,1327.60310815,0.47621529,1327.12689286,52.20796715999998,1418.1422261400003,3244.4351616399995,679.9156919399884,12948.278775259989
2023-07-01,Monthly,Bank-bank Perdagangan / Commercial Banks,150.14219988999997,575.6618172899999,458.94239222999994,387.38866935999994,71.55372287,116.71942505999999,7216.753023840001,1228.2665350700004,1124.72206471,2090.73402339,2773.030400670001,3042.56768313,359.11671056999995,641.0970234199999,376.05315095,1030.54545606,635.7553421300001,1655.1827714999997,1.7647506400000001,1653.4180208599996,414.0938819199997,1181.45897631,7895.936157539997,887.491784389993,23019.28829580999
2023-07-01,Monthly,Jumlah / Total,360.71811647999994,1248.3678049799998,1051.68964025,954.35720387,97.33243637999998,196.67816473,11396.95614491,2074.06050837,2114.74233096,3369.2850290799997,3838.8682765000012,4376.67377827,555.05896737,976.6373872199999,497.71812091,1495.6421601400002,851.6171426300001,2982.7858796499995,2.24096593,2980.5449137199994,466.30184907999967,2651.4614199200005,11188.519852899995,1573.5642808599814,36245.34912704998
2023-07-01,Monthly,Bank-bank Pelaburan / Investment Banks,168.11664606,2.2886294699999996,2.2886294699999996,0.17169748,2.1169319899999994,0.0,1.21122473,0.92213592,0.28908881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.86021747,48.148533719999996,6.156804529999988,277.78205598
2023-08-01,Monthly,Bank-bank Perdagangan / Commercial Banks,150.34667345999998,597.6069752300001,469.48126512,393.7989689500001,75.68229616999992,128.1257101100001,7154.49817268,1218.8337973499997,1123.2157109100003,2070.73503074,2741.71363368,3041.8686337400004,356.98515525000005,634.5417296400001,378.6250990000001,1026.27033472,645.4463151300004,1629.7731508300003,1.72304917,1628.0501016600003,429.8167522,1177.2549201,8084.787244429998,888.9183363800039,23154.870859050003
2023-08-01,Monthly,Jumlah / Total,354.10182876999994,1295.5473449600001,1088.6471869199997,985.7230817000001,102.9241052199999,206.90015804000018,11383.652047770001,2075.14088887,2150.2207867300003,3365.22321604,3793.06715613,4422.054021710001,555.89342732,998.59292028,497.4023247200001,1497.2261672700001,872.9391821200003,2952.7557743899997,2.06021674,2950.69555765,482.98418768,2654.46875534,11708.333037369997,1569.5424189700045,36823.43941696
2023-08-01,Monthly,Bank-bank Pelaburan / Investment Banks,166.82103719999998,2.2874112199999996,2.2874112199999996,0.17169748,2.1157137399999995,0.0,1.19597233,0.90688352,0.28908881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.15298093,48.05800638,6.167383450000045,276.68279151
2023-08-01,Monthly,Bank-bank Islam / Islamic Banks,36.93411811,695.65295851,616.8785105799999,591.7524152699999,25.126095309999982,78.77444793000006,4227.95790276,855.400208,1026.7159870100002,1294.4881852999997,1051.3535224500001,1380.18538797,198.90827206999995,364.05119063999996,118.77722571999999,470.9558325500001,227.49286698999992,1322.9826235599996,0.33716757,1322.6454559899996,53.16743548,1425.06085431,3575.4877865599983,674.4566991400006,13391.885766399997
2023-09-01,Monthly,Bank-bank Islam / Islamic Banks,40.33290619000002,689.65542882,612.57676797,588.1306404500001,24.44612751999989,77.07866085,3891.4826808999997,816.64250177,949.98022607,1172.8082560999994,952.0516969600001,1324.8271831600002,203.85313802000002,326.96902723000005,119.66572536000001,462.33377449999995,212.00551805000026,1349.2131450300005,0.33939277,1348.8737522600006,52.43397902000001,1451.7603153300004,3610.4937398699994,679.4609652499967,13089.660343569998
2023-09-01,Monthly,Jumlah / Total,357.67737352000006,1266.78521416,1062.0456445399998,969.60819959,92.43744494999987,204.73956962000005,10649.752610639998,2014.31515341,2046.4210743899998,3148.4231702199995,3440.5932126199987,4315.95008118,560.1560686600001,959.19249323,499.37070329999995,1441.35037814,855.8804378499999,2943.3115305500005,1.41127942,2941.900251130001,464.0375752399998,2394.43583527,11864.98434208,1593.9613033799974,35850.89586601999
2023-09-01,Monthly,Bank-bank Pelaburan / Investment Banks,167.00196688,2.28593777,2.28593777,0.17169748,2.1142402899999997,0.0,1.19402594,0.9049371300000001,0.28908881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.439626170000004,48.33740043,6.174606500000152,277.43356369000014
2023-09-01,Monthly,Bank-bank Perdagangan / Commercial Banks,150.34250045000002,574.8438475699999,447.1829387999998,381.30586165999983,65.87707713999998,127.66090877000005,6757.075903799999,1196.7677145100001,1096.15175951,1975.6149141199999,2488.5415156599984,2991.1228980199994,356.30293064000006,632.2234659999999,379.70497793999994,979.0166036400001,643.8749197999996,1594.0983855200002,1.0718866500000002,1593.0264988700003,411.6035962199998,890.23589377,8206.153201780002,908.3257316300005,22483.80195876
2023-10-01,Monthly,Bank-bank Perdagangan / Commercial Banks,123.08976943,567.3297542699997,442.0110202299998,377.0797944199998,64.93122581,125.31873403999992,6692.51907645,1189.5588990099998,1097.1641494800003,1976.44689609,2429.34913187,2989.0257699100002,356.2860567899999,640.92404411,377.74565565999995,988.9558241200001,625.1141892300003,1570.9645529799989,1.1537865299999999,1569.810766449999,429.84025813999995,894.16818847,7872.089891060002,918.4284631899754,22057.455723899973
2023-10-01,Monthly,Bank-bank Pelaburan / Investment Banks,165.49742748,2.11252456,2.11252456,0.0,2.11252456,0.0,1.19348512,0.9043963100000001,0.28908881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.73700366,47.864478010000006,6.184988299999986,275.58990713
2023-10-01,Monthly,Jumlah / Total,323.23419438999997,1250.6556115399999,1051.92314564,958.9859717999998,92.93717384000001,198.7324658999999,10630.92649089,2017.6082874399997,2080.2507234700006,3149.1374330199997,3383.93004696,4292.75582404,556.3050122699999,943.42405447,496.82027588999995,1453.0891631000002,843.1173183100005,3120.526085699999,1.7288458899999999,3118.797239809999,483.87020719,2397.78990731,11569.498781310003,1609.1614706599707,35678.41857302997
2023-10-01,Monthly,Bank-bank Islam / Islamic Banks,34.64699748,681.21333271,607.79960085,581.90617738,25.893423470000016,73.41373185999998,3937.21392932,827.14499212,982.79748518,1172.6905369299998,954.5809150899998,1303.7300541300003,200.01895548,302.50001036000003,119.07462023000001,464.1333389800001,218.00312908000024,1549.56153272,0.57505936,1548.98647336,54.029949050000035,1450.8847151800003,3649.5444122400017,684.5480191699953,13345.372941999998
2023-11-01,Monthly,Bank-bank Pelaburan / Investment Banks,165.24925671,0.0,0.0,0.0,0.0,0.0,1.19051192,0.90142311,0.28908881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.02861564,47.07616298,5.886852439999984,272.43139969
2023-11-01,Monthly,Jumlah / Total,322.1861027,1286.4568570899999,1081.5266798299997,991.2588828799998,90.26779694999993,204.93017726000016,10602.91845777,2016.6243642599993,2087.95240731,3147.3379975199996,3351.0036886800003,4268.37170636,555.2170999599999,952.4542221099999,489.90537932999996,1426.5500168499998,844.2449881100001,3138.718364209999,1.54575533,3137.172608879999,498.7897618299999,2297.793475130001,11548.75814082,1582.934073880007,35546.926939790006
2023-11-01,Monthly,Bank-bank Islam / Islamic Banks,39.94356106,706.8062465599999,630.8713680899998,603.5895072999998,27.281860789999996,75.93487847000006,3921.31045547,834.1941691199996,984.5827677000001,1157.86853892,944.66497973,1297.1658415999998,198.00054385,305.5983021599999,118.32780783,462.02266766,213.2165200999999,1558.1712969999987,0.80813637,1557.3631606299987,55.59930767999999,1360.5667697100002,3641.743042149999,667.6800515100076,13248.986572740005
2023-11-01,Monthly,Bank-bank Perdagangan / Commercial Banks,116.99328493,579.65061053,450.6553117399999,387.66937557999995,62.98593615999994,128.9952987900001,6680.417490379999,1181.5287720299998,1103.0805507999999,1989.4694585999996,2406.33870895,2971.20586476,357.21655610999994,646.85591995,371.5775715,964.5273491899999,631.0284680100002,1580.5470672100005,0.73761896,1579.8094482500005,443.19045414999994,884.1980897800004,7859.938935690002,909.3671699299994,22025.50896736
2023-12-01,Monthly,Jumlah / Total,279.981924,1291.7675213099997,1088.4303857499995,996.4587283199999,91.97165742999977,203.33713555999998,10587.431461839999,2018.8766713500002,2107.83286782,3152.66010168,3308.0618209899994,4102.4402945,528.2503458100001,858.0863689,455.36657095,1416.9016138099998,843.8353950300007,3064.8983057800006,1.76474059,3063.133565190001,451.45918771000004,2426.3993549700003,11465.76823863,1571.2869566099973,35241.433245349996
2023-12-01,Monthly,Bank-bank Pelaburan / Investment Banks,165.41235996999998,0.0,0.0,0.0,0.0,0.0,1.06310985,0.77398604,0.28912381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33249518,47.35910314,5.896660480000037,273.06372862
2023-12-01,Monthly,Bank-bank Islam / Islamic Banks,15.031223700000002,704.5419638999996,636.8520070799997,608.5275285099998,28.324478569999883,67.6899568199999,3909.559805789999,833.60730252,989.6697129999999,1154.6022346899992,931.6805555799998,1265.4809257200004,204.61619301000007,251.15990043000008,114.21955198,479.7513481100001,215.73393219000002,1494.5469773200005,1.0122867299999998,1493.5346905900005,51.01537534000002,1347.8274191999997,3717.471258719999,669.7488836299963,13175.223833319995
2023-12-01,Monthly,Bank-bank Perdagangan / Commercial Banks,99.53834033,587.22555741,451.5783786699999,387.93119981,63.64717885999988,135.64717874000007,6676.8085462,1184.4953827900003,1117.87403101,1998.0578669900008,2376.3812654099997,2836.95936878,323.63415280000004,606.9264684699999,341.14701897,937.1502656999997,628.1014628400006,1570.3513284600003,0.7524538600000001,1569.5988746000003,400.44381237,1025.2394405900004,7700.937876770002,895.641412500001,21793.145683410003
2024-01-01,Monthly,Bank-bank Perdagangan / Commercial Banks,116.96587642,604.4908846699999,463.68762072,400.76660303999995,62.921017680000034,140.80326394999992,6698.19654386,1205.03825255,1147.8038861599998,1998.5574509400008,2346.7969542099995,2852.6946648900002,338.74827319,607.8617317599999,342.28798157000006,943.9836284899998,619.8130498800006,1582.193358119999,0.7684631300000001,1581.4248949899988,396.0210921600001,1035.6312199699996,7701.374576960001,892.4267062600156,21879.994923310016
2024-01-01,Monthly,Jumlah / Total,407.07398636,1334.59987287,1124.93983186,1033.14497041,91.79486145000004,209.66004100999993,10645.64346433,2040.9132390499997,2151.66822408,3182.1834523800007,3270.8785488199997,4138.642163730001,545.27938166,859.83287817,459.30862674,1432.1454902799996,842.0757868800008,3054.3330851999995,1.9874349100000002,3052.3456502899994,446.30480990000007,2439.06169675,10685.022676520002,1903.6336862800142,35054.315441940016
2024-01-01,Monthly,Bank-bank Pelaburan / Investment Banks,271.71997074,0.0,0.0,0.0,0.0,0.0,1.06619857,0.77707476,0.28912381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.64265354,47.64529632,5.935541810000188,380.00966098000015
2024-01-01,Monthly,Bank-bank Islam / Islamic Banks,18.388139199999998,730.1089882,661.25221114,632.37836737,28.873843770000008,68.85677706000001,3946.3807218999996,835.0979117399997,1003.5752141099999,1183.6260014399998,924.08159461,1285.9474988400002,206.53110847,251.97114641000002,117.02064516999998,488.16186179,222.26273700000024,1472.1397270800005,1.21897178,1470.9207553000006,50.28371773999998,1349.7878232400003,2936.0028032400005,1005.2714382099985,12794.310857649998
2024-02-01,Monthly,Jumlah / Total,375.52876127,1354.08929162,1146.78667967,1049.7311867600001,97.05549291000005,207.3026119499999,10823.817500640002,2040.42706236,2212.5395130300003,3252.6470158800003,3318.20390937,4173.24062893,566.737444,851.66144485,464.1960291999999,1443.65640399,846.9893068900005,3135.1418569400003,2.0201999699999997,3133.12165697,417.0612272999998,2439.0293226400004,11037.420117420002,1577.4333007800076,35332.76200754001
2024-02-01,Monthly,Bank-bank Perdagangan / Commercial Banks,87.73242232999999,613.9336257199999,472.63026363000006,407.57919280000004,65.05107083000001,141.30336208999984,6778.6067619000005,1190.2137073000001,1178.1898400200002,2024.9824139900002,2385.22080059,2875.911156,357.09503091,605.4030283,347.40551744999993,945.4757908099999,620.5317885300004,1585.3328478100002,0.79480498,1584.5380428300002,365.63462598999985,1035.1642954800004,7490.014026750002,899.5575347400008,21731.887296720004
2024-02-01,Monthly,Bank-bank Islam / Islamic Banks,24.21050439999999,740.1556659000001,674.1564160400001,642.15199396,32.00442208000004,65.99924986000008,4044.14541287,849.4371529999999,1034.0605492,1227.6646018900003,932.98310878,1297.32947293,209.64241309000002,246.25841655000005,116.79051174999998,498.18061318,226.4575183600001,1549.80900913,1.2253949899999999,1548.58361414,51.426601309999995,1349.9304570800002,3499.4923000900008,671.9602145500066,13228.459638260007
2024-02-01,Monthly,Bank-bank Pelaburan / Investment Banks,263.58583454,0.0,0.0,0.0,0.0,0.0,1.06532587,0.7762020599999999,0.28912381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.93457008,47.91379058,5.915551490000041,372.41507256000006
2024-03-01,Monthly,Bank-bank Islam / Islamic Banks,18.97368924,743.3886175600002,679.1149528100002,643.0445337100001,36.070419100000095,64.27366474999997,3977.71387279,823.7983147600003,1009.33749543,1214.0244141800001,930.55364842,1325.58871251,232.37690940000005,246.16597139999996,115.23463665,502.53796618,229.27322887999992,1558.1081474600007,1.79603013,1556.3121173300008,49.60137585999998,1305.0091355900001,3504.69724304,675.5970852900082,13158.677879340008
2024-03-01,Monthly,Jumlah / Total,346.97640942,1322.68898405,1114.9870813300001,1016.3176262899999,98.66945504000012,207.70190271999996,10628.597359689998,1978.6581698800003,2165.01509872,3191.67037802,3293.2537130699984,4191.568005940001,629.80705089,853.9258083700001,433.04257248,1428.90188596,845.8906882400005,3120.1491506500006,2.53288207,3117.616268580001,410.57077233000024,2408.6960516500003,10991.761404600005,1579.0545012999937,35000.06263962999
2024-03-01,Monthly,Bank-bank Pelaburan / Investment Banks,267.19314109,0.0,0.0,0.0,0.0,0.0,1.0623319,0.77320809,0.28912381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.24645864,48.201714380000006,5.928063619999989,376.63170963
